,Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,ExterQual,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageArea,WoodDeckSF,MiscVal,MoSold,TotalSF,Age,TotPorchSF,TotBaths,TotCarGarage,Has2ndFl,HasPorch,HasDeck,HasPool,HasIrregularLotShape,HasLandSlope,FoundationType,HasStoneMas,NeighborhoodType,SalePrice_log,SalePrice,BsmtCond_Gd,BsmtCond_None,BsmtCond_Po,BsmtCond_TA,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_Y,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_None,FireplaceQu_Po,FireplaceQu_TA,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,HasGasHeating_1,HasSBrkr_1,HasEx_1,HasGd_1,HasGLQ_1,HasPavedDrive_1,HasTA_1
1192,1201,60,80.0,10400,7,5,0.0,TA,0,0,866,866,866,0,1779,3,1,6,0,1998.0,546,198,0,3,2645,11,36,2.5,0,1,1,1,0,0,0,2,0,1,12.195517131590655,197900,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
1193,1202,50,50.0,6000,5,8,0.0,TA,0,0,884,884,884,0,1348,3,1,5,1,1960.0,216,0,0,5,2232,12,208,2.0,0,1,1,0,0,0,0,0,0,1,11.669929213779893,117000,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
1194,1203,20,75.0,9750,7,5,171.0,Gd,0,0,1630,1630,1630,0,1630,3,1,6,1,2000.0,451,74,0,10,3260,8,234,2.0,0,0,1,1,0,0,0,2,0,1,12.269047444691562,213000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
1195,1204,20,78.0,10140,5,6,0.0,TA,788,0,268,1056,1074,0,1074,3,1,6,0,1975.0,495,0,0,7,2130,31,88,2.5,0,0,1,0,0,0,0,1,0,1,11.941455846009385,153500,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
1196,1205,20,90.0,14684,7,7,234.0,Gd,485,177,1496,2158,2196,0,2196,3,1,7,1,1990.0,701,84,0,6,4354,18,70,2.0,3,0,1,1,0,1,0,1,0,1,12.513189630620566,271900,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
1197,1206,20,70.04995836802665,8900,4,4,0.0,TA,1056,0,0,1056,1056,0,1056,2,1,5,0,1966.0,384,0,0,11,2112,40,42,2.0,0,0,1,0,0,0,0,1,0,1,11.580584113444045,107000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
1198,1207,20,70.0,9135,6,5,120.0,Gd,340,0,1342,1682,1700,0,1700,3,1,7,0,2003.0,544,192,0,5,3382,3,23,3.0,0,0,1,1,0,0,0,2,0,1,12.206072645530176,200000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
1199,1208,20,70.0,7763,5,7,0.0,TA,504,108,319,931,1283,0,1283,3,1,6,0,1980.0,506,0,0,10,2214,28,0,2.0,0,0,0,0,0,0,0,1,0,1,11.849397701591439,140000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
1200,1209,20,85.0,10182,8,5,420.0,Gd,1220,0,440,1660,1660,0,1660,3,1,8,1,2006.0,500,322,0,5,3320,0,50,3.0,0,0,1,1,0,1,0,2,1,1,12.577636201962655,290000,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1
1201,1210,60,70.0,11218,6,5,0.0,Gd,0,0,1055,1055,1055,0,1845,3,1,8,1,1992.0,462,635,400,5,2900,18,104,2.5,0,1,1,1,0,0,0,2,0,1,12.14950229404178,189000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
1202,1211,50,152.0,12134,8,7,0.0,Gd,427,0,132,559,1080,0,1752,4,1,8,0,1988.0,492,325,0,6,2311,5,12,2.0,0,1,1,1,0,1,1,0,0,1,12.007621706806335,164000,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1
1203,1212,30,50.0,9340,4,6,0.0,TA,344,0,328,672,672,0,672,2,1,4,0,1941.0,234,0,0,8,1344,59,113,2.0,0,0,1,0,0,0,0,1,0,1,11.635143097694476,113000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
1204,1213,80,70.04995836802665,10246,4,9,0.0,TA,648,0,0,648,960,0,960,0,1,3,0,1965.0,364,88,0,5,1608,5,0,1.5,0,0,0,1,0,1,0,1,0,1,11.884489021402711,145000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
1205,1214,85,69.0,10205,5,5,0.0,TA,784,0,141,925,999,0,999,3,1,6,0,1962.0,300,150,0,5,1924,44,72,2.0,0,0,1,1,0,1,0,1,0,1,11.809319478024031,134500,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
1206,1215,20,99.0,7094,5,5,0.0,TA,180,374,340,894,894,0,894,3,1,5,0,1966.0,384,0,0,5,1788,41,0,1.0,0,0,0,0,0,1,0,1,0,1,11.736069016284436,125000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1
1207,1216,90,68.0,8930,6,5,0.0,TA,0,0,0,0,1318,0,1902,4,2,8,0,1978.0,539,0,0,4,1902,32,0,2.0,0,1,0,0,0,0,0,0,0,1,11.626254150277234,112000,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
1208,1217,20,72.0,8640,8,5,72.0,Gd,936,0,364,1300,1314,0,1314,3,1,6,0,2009.0,552,135,0,9,2614,0,112,3.0,0,0,1,1,0,0,0,2,1,1,12.343466568968994,229456,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
1209,1218,50,52.0,6240,4,5,0.0,TA,0,0,0,0,672,0,912,2,1,3,0,,0,0,0,7,912,56,0,1.0,0,1,0,0,0,0,0,0,0,1,11.296012463406653,80500,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
1210,1219,160,21.0,1680,6,5,236.0,TA,0,0,672,672,672,0,1218,3,1,7,0,,0,201,0,4,1890,35,0,1.5,0,1,0,1,0,0,0,1,0,0,11.424094251263615,91500,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
1211,1220,20,66.0,7800,5,5,0.0,TA,312,600,0,912,912,0,912,2,1,5,0,1964.0,288,0,0,11,1824,42,0,1.0,0,0,0,0,0,1,0,1,0,1,11.652687407345386,115000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
1212,1221,20,55.0,8250,5,5,0.0,TA,250,492,210,952,1211,0,1211,3,1,5,1,1968.0,322,0,0,8,2163,40,63,1.0,0,0,1,0,0,0,0,1,0,1,11.805595078933045,134000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
1213,1222,50,78.0,10496,6,6,320.0,TA,196,0,844,1040,1168,0,1846,3,1,7,1,1949.0,315,0,0,1,2886,57,0,2.0,0,1,0,0,0,0,0,1,0,1,11.870599909242046,143000,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
1214,1223,20,89.0,10680,5,3,44.0,TA,756,0,1380,2136,2136,0,2136,4,1,7,0,1951.0,528,0,0,10,4272,55,30,2.0,0,0,1,0,0,0,0,1,0,1,11.834284063781393,137900,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
1215,1224,60,60.0,15384,7,5,0.0,Gd,724,0,64,788,788,0,1490,3,1,8,1,2004.0,388,100,0,2,2278,3,75,3.5,0,1,1,1,0,1,0,2,0,1,12.122691036591124,184000,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
1216,1225,80,65.0,10482,6,8,63.0,TA,507,0,81,588,1138,0,1138,3,1,6,0,1958.0,264,224,0,6,1726,49,0,1.5,0,0,0,1,0,0,0,1,0,1,11.884489021402711,145000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
1217,1226,60,86.0,14598,6,5,74.0,Gd,0,0,894,894,894,0,1933,4,1,9,1,2007.0,668,100,0,1,2827,1,18,2.5,3,1,1,1,0,1,0,2,1,1,12.273731294003987,214000,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
1218,1227,20,72.0,8872,5,8,300.0,TA,595,0,317,912,912,0,912,2,1,5,0,1992.0,576,0,0,12,1824,0,240,2.0,0,0,1,0,0,0,0,1,0,1,11.898187865760873,147000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
1219,1228,120,65.0,8769,9,5,766.0,Ex,1540,0,162,1702,1702,0,1702,1,1,7,1,2008.0,1052,0,0,10,3404,0,296,2.5,3,0,1,0,0,0,0,2,0,2,12.813917896253695,367294,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
1220,1229,80,70.0,7910,5,5,0.0,TA,666,0,409,1075,1507,0,1507,4,1,7,0,1960.0,404,0,0,8,2582,48,0,2.0,0,0,0,0,0,0,0,1,0,1,11.751942365440726,127000,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1
1221,1230,90,70.04995836802665,18890,5,5,1.0,TA,498,211,652,1361,1361,0,2620,4,2,12,1,1977.0,600,155,8300,8,3981,30,169,3.0,0,1,1,1,0,1,0,1,0,1,12.154779351142626,190000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
1222,1231,90,70.0,7728,5,6,120.0,TA,803,0,303,1106,1190,0,1190,3,1,6,0,1962.0,540,0,0,5,2296,44,18,2.0,0,0,1,0,0,0,0,1,0,1,11.794337924408412,132500,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
1223,1232,90,70.0,9842,4,5,0.0,TA,0,0,0,0,1224,0,1224,2,2,6,0,1962.0,462,0,0,3,1224,45,0,2.0,0,0,0,0,0,0,0,0,0,1,11.53076538309856,101800,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
1224,1233,20,70.04995836802665,12160,5,5,180.0,TA,1000,0,188,1188,1188,0,1188,3,1,6,0,1959.0,531,0,0,5,2376,51,0,2.0,0,0,0,0,0,1,0,1,0,1,11.8635823365834,142000,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
1225,1234,70,55.0,8525,5,6,0.0,TA,0,0,940,940,1024,0,1964,4,1,7,0,,0,0,0,11,2904,58,192,1.5,0,1,1,0,0,0,0,2,0,1,11.77528972943772,130000,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1226,1235,70,96.0,13132,5,5,0.0,TA,0,0,747,747,892,0,1784,4,1,9,0,1914.0,180,203,0,7,2531,56,40,1.5,0,1,1,1,0,0,0,0,0,1,11.841415931849784,138887,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1227,1236,160,36.0,2628,7,5,106.0,Gd,0,0,764,764,764,0,1626,2,1,6,0,2003.0,474,0,0,6,2390,7,27,2.5,0,1,1,0,0,0,0,2,1,2,12.075394321888055,175500,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1
1228,1237,60,41.0,12393,7,5,0.0,Gd,0,0,847,847,847,0,1948,4,1,8,1,2004.0,434,100,0,9,2795,1,48,2.5,0,1,1,1,0,1,0,2,0,1,12.180754837545884,195000,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
1229,1238,20,63.0,13072,6,5,0.0,Gd,0,0,1141,1141,1141,0,1141,3,1,6,0,2005.0,484,0,0,3,2282,1,0,1.5,0,0,0,0,0,0,0,2,0,1,11.86709727869084,142500,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
1230,1239,20,64.0,9037,8,5,32.0,Gd,428,0,1048,1476,1484,0,1484,2,1,6,1,2006.0,472,120,0,12,2960,1,33,2.0,0,0,1,1,0,1,0,2,0,1,12.490875577231114,265900,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
1231,1240,60,65.0,8158,7,5,252.0,Gd,550,0,334,884,884,0,1768,3,1,8,0,2003.0,543,0,0,7,2652,5,63,3.5,0,1,1,0,0,0,0,2,0,1,12.323411137947408,224900,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
1232,1241,20,83.0,9849,7,6,0.0,Gd,0,0,1689,1689,1689,0,1689,3,1,7,0,2007.0,954,0,0,6,3378,0,56,2.0,3,0,1,0,0,0,0,2,1,1,12.422505731952894,248328,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
1233,1242,85,85.0,10625,7,6,81.0,TA,885,168,0,1053,1173,0,1173,3,1,6,2,1974.0,528,0,0,1,2226,36,120,3.0,0,0,1,0,0,0,0,1,0,1,12.0435537160324,170000,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1
1234,1243,20,107.0,13891,10,5,103.685261707989,Ex,1386,0,690,2076,2076,0,2076,2,1,7,1,2006.0,850,216,0,9,4152,0,229,3.5,3,0,1,1,0,0,0,2,0,2,13.049792684569493,465000,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1235,1244,70,70.04995836802665,11435,8,7,0.0,TA,0,0,792,792,792,0,1517,3,1,7,2,1931.0,400,0,0,6,2309,56,0,1.0,0,1,0,0,0,1,1,2,0,1,12.345834587905333,230000,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
1236,1245,80,78.0,12090,6,7,74.0,TA,0,0,585,585,1140,0,1868,3,1,7,1,1984.0,477,268,0,1,2453,4,259,3.5,0,1,1,1,0,0,0,1,0,1,12.089538829274224,178000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
1237,1246,60,65.0,8125,7,5,0.0,Gd,0,0,756,756,756,0,1553,3,1,6,0,2005.0,615,0,0,3,2309,0,45,2.5,0,1,1,0,0,0,0,2,0,1,12.136186518066006,186500,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
1238,1247,80,70.04995836802665,12328,6,5,335.0,TA,539,0,473,1012,1034,0,1034,3,1,6,0,1976.0,888,0,0,5,2046,34,0,2.0,3,0,0,0,0,1,0,1,0,1,12.042965307660026,169900,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
1239,1248,75,60.0,9600,6,5,0.0,TA,319,0,416,735,1134,0,2058,3,1,8,1,1950.0,396,0,0,4,2793,58,259,1.5,0,1,1,0,0,0,0,0,0,1,11.771436160121727,129500,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1240,1249,20,60.0,7200,5,7,0.0,TA,534,96,246,876,988,0,988,3,1,6,0,1950.0,276,0,0,5,1864,57,80,1.0,0,0,1,0,0,0,0,1,0,1,11.686878772093667,119000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
1241,1250,20,93.0,11160,7,5,0.0,Gd,1065,0,1045,2110,2110,0,2110,3,1,8,2,1968.0,522,0,0,4,4220,42,0,3.5,0,0,0,0,0,0,0,1,0,1,12.404923504275338,244000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
1242,1251,120,70.04995836802665,3136,7,5,163.0,Gd,0,0,1405,1405,1405,0,1405,2,1,6,1,2003.0,478,148,0,3,2810,3,36,2.0,0,0,1,1,0,1,0,2,1,2,12.053795210084596,171750,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
1243,1252,20,62.0,9858,5,6,0.0,TA,510,0,354,864,874,0,874,3,1,5,0,1968.0,288,33,600,11,1738,41,0,2.0,0,0,0,1,0,0,0,1,0,1,11.77528972943772,130000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
1244,1253,60,70.04995836802665,17542,7,7,0.0,Gd,125,1031,36,1192,1516,0,2167,3,1,9,2,1974.0,518,220,0,7,3359,4,47,3.5,0,1,1,1,0,1,0,1,0,1,12.591335046320818,294000,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1
1245,1254,60,60.0,6931,7,5,92.0,Gd,0,0,746,746,760,0,1656,3,1,7,1,2003.0,397,178,0,7,2402,4,128,2.5,0,1,1,1,0,0,0,2,1,1,12.016122061571727,165400,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
1246,1255,50,52.0,6240,6,6,0.0,TA,425,0,459,884,959,0,1367,3,1,6,1,1978.0,560,0,0,11,2251,57,120,1.0,0,1,1,0,0,0,0,0,0,1,11.755871643580615,127500,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
1247,1256,20,91.0,14303,8,5,554.0,Gd,1314,0,672,1986,1987,0,1987,2,1,7,1,1994.0,691,262,0,8,3973,14,36,3.0,0,0,1,1,0,1,0,2,0,2,12.616525295149376,301500,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
1248,1257,30,56.0,4060,5,8,0.0,TA,0,0,864,864,864,0,864,2,1,4,0,,0,0,0,7,1728,59,96,1.0,0,0,1,0,0,0,0,2,0,1,11.511924964636645,99900,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0
1249,1258,80,59.0,9587,7,5,182.0,Gd,655,0,201,856,1166,0,1166,2,1,5,0,2005.0,400,212,0,7,2022,3,0,3.0,0,0,0,1,0,1,0,2,1,1,12.154779351142626,190000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
1250,1259,20,65.0,9750,6,8,0.0,TA,602,438,14,1054,1054,0,1054,3,1,6,0,1969.0,460,180,0,7,2108,39,80,2.5,0,0,1,1,0,0,0,1,0,1,11.925035115797062,151000,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
1251,1260,60,70.04995836802665,24682,6,5,0.0,TA,0,0,841,841,892,0,1675,3,1,7,1,1999.0,502,0,0,6,2516,10,103,2.5,0,1,1,0,0,1,0,2,0,1,12.106252310247962,181000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
1252,1261,20,80.0,9600,5,6,0.0,TA,504,0,546,1050,1050,0,1050,2,1,5,0,1956.0,338,0,0,6,2100,53,0,1.0,0,0,0,0,0,0,0,1,0,1,11.766792188927278,128900,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
1253,1262,50,70.04995836802665,11250,4,5,0.0,TA,0,0,1104,1104,1104,0,1788,5,1,8,2,1957.0,304,120,0,11,2892,20,0,2.0,0,1,0,1,0,0,0,1,0,1,11.992260421644847,161500,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
1254,1263,70,60.0,13515,6,6,0.0,TA,0,0,764,764,1060,0,1824,3,1,8,1,1940.0,520,0,0,7,2588,57,126,1.0,0,1,1,0,0,0,0,2,0,1,12.103486056755074,180500,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
1255,1264,120,34.0,4060,6,5,0.0,Gd,266,0,1139,1405,1337,0,1337,2,1,5,0,1998.0,511,144,0,8,2742,9,68,3.0,0,0,1,1,0,0,0,2,0,1,12.106252310247962,181000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
1256,1265,160,35.0,3735,7,5,218.0,Gd,450,0,241,691,713,0,1452,3,1,6,0,1999.0,506,0,0,3,2143,7,34,3.5,0,1,1,0,0,0,0,2,0,1,12.122147410592413,183900,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1
1257,1266,190,60.0,10120,7,4,0.0,Fa,0,0,925,925,964,0,1889,4,2,9,1,1960.0,308,0,0,1,2814,57,264,1.5,0,1,1,0,0,1,0,1,0,1,11.711776323715393,122000,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
1258,1267,20,89.0,13214,9,5,0.0,Ex,0,0,2002,2002,2018,0,2018,3,1,10,1,2009.0,746,144,0,5,4020,1,76,2.0,3,0,1,1,0,1,0,2,0,1,12.843971351859642,378500,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
1259,1268,50,70.04995836802665,14100,8,9,632.0,TA,192,0,536,728,1968,0,3447,4,1,11,2,1982.0,1014,314,0,5,4175,11,12,3.5,3,1,1,1,0,1,1,1,0,1,12.850554654108839,381000,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1
1260,1269,50,78.0,11344,5,5,180.0,TA,460,0,414,874,874,0,1524,3,1,7,0,1958.0,315,0,0,7,2398,49,0,1.5,0,1,0,0,0,0,0,1,0,1,11.877568578558137,144000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
1261,1270,40,70.04995836802665,23595,7,6,0.0,Gd,1258,0,74,1332,1332,0,1524,0,1,4,1,1979.0,586,268,0,4,2856,31,0,2.5,0,1,0,1,0,0,1,2,0,1,12.468436909997664,260000,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
1262,1271,20,70.04995836802665,9156,6,7,0.0,TA,0,0,1489,1489,1489,0,1489,3,1,7,1,1968.0,462,0,0,8,2978,41,0,2.0,0,0,0,0,0,1,0,1,0,1,12.132156962580007,185750,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
1263,1272,20,70.04995836802665,13526,5,6,114.0,TA,560,375,0,935,935,0,935,3,1,5,0,1965.0,288,180,0,11,1870,41,0,2.0,0,0,0,1,0,1,0,1,0,1,11.827736204810266,137000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
1264,1273,80,124.0,11512,6,7,84.0,TA,719,0,300,1019,1357,0,1357,2,1,5,1,1959.0,312,0,0,5,2376,2,163,2.0,0,0,1,0,0,1,0,1,0,1,12.083905011555967,177000,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1
1265,1274,50,53.0,5362,5,6,0.0,TA,0,0,661,661,661,0,1250,3,1,8,1,1985.0,552,242,0,11,1911,4,81,2.0,0,1,1,1,0,0,0,2,0,1,11.842229212112827,139000,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
1266,1275,90,95.0,11345,5,5,567.0,TA,220,0,708,928,928,0,1920,4,2,10,0,1948.0,400,0,0,7,2848,57,0,2.0,0,1,0,0,0,0,0,1,1,1,11.827736204810266,137000,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
1267,1276,60,70.04995836802665,12936,6,6,0.0,TA,593,0,130,723,735,0,1395,3,1,6,1,1972.0,497,294,0,12,2118,37,116,2.0,0,1,1,1,0,1,0,1,0,1,11.99535161421452,162000,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
1268,1277,80,70.04995836802665,17871,6,5,359.0,TA,528,0,1152,1680,1724,0,1724,3,1,7,1,1967.0,480,0,0,6,3404,33,0,2.5,0,0,0,0,0,1,0,1,0,1,12.195517131590655,197900,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
