,Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,ExterQual,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageArea,WoodDeckSF,MiscVal,MoSold,SalePrice,SalePrice_log,TotalSF,Age,TotPorchSF,TotBaths,TotCarGarage,Has2ndFl,HasPorch,HasDeck,HasPool,HasIrregularLotShape,HasLandSlope,FoundationType,HasStoneMas,NeighborhoodType
1234,1235,70,55.0,8525,5,6,0.0,TA,0,0,940,940,1024,0,1964,4,1,7,0,,0,0,0,11,130000,11.77528972943772,2904,58,192,1.5,0,1,1,0,0,0,0,2,0,1
1235,1236,70,96.0,13132,5,5,0.0,TA,0,0,747,747,892,0,1784,4,1,9,0,1914.0,180,203,0,7,138887,11.841415931849784,2531,56,40,1.5,0,1,1,1,0,0,0,0,0,1
1236,1237,160,36.0,2628,7,5,106.0,Gd,0,0,764,764,764,0,1626,2,1,6,0,2003.0,474,0,0,6,175500,12.075394321888057,2390,7,27,2.5,0,1,1,0,0,0,0,2,1,2
1237,1238,60,41.0,12393,7,5,0.0,Gd,0,0,847,847,847,0,1948,4,1,8,1,2004.0,434,100,0,9,195000,12.180754837545884,2795,1,48,2.5,0,1,1,1,0,1,0,2,0,1
1238,1239,20,63.0,13072,6,5,0.0,Gd,0,0,1141,1141,1141,0,1141,3,1,6,0,2005.0,484,0,0,3,142500,11.867097278690842,2282,1,0,1.5,0,0,0,0,0,0,0,2,0,1
1239,1240,20,64.0,9037,8,5,32.0,Gd,428,0,1048,1476,1484,0,1484,2,1,6,1,2006.0,472,120,0,12,265900,12.490875577231112,2960,1,33,2.0,0,0,1,1,0,1,0,2,0,1
1240,1241,60,65.0,8158,7,5,252.0,Gd,550,0,334,884,884,0,1768,3,1,8,0,2003.0,543,0,0,7,224900,12.323411137947407,2652,5,63,3.5,0,1,1,0,0,0,0,2,0,1
1241,1242,20,83.0,9849,7,6,0.0,Gd,0,0,1689,1689,1689,0,1689,3,1,7,0,2007.0,954,0,0,6,248328,12.422505731952896,3378,0,56,2.0,3,0,1,0,0,0,0,2,1,1
1242,1243,85,85.0,10625,7,6,81.0,TA,885,168,0,1053,1173,0,1173,3,1,6,2,1974.0,528,0,0,1,170000,12.043553716032399,2226,36,120,3.0,0,0,1,0,0,0,0,1,0,1
1243,1244,20,107.0,13891,10,5,103.68526170798899,Ex,1386,0,690,2076,2076,0,2076,2,1,7,1,2006.0,850,216,0,9,465000,13.049792684569493,4152,0,229,3.5,3,0,1,1,0,0,0,2,0,2
1244,1245,70,70.04995836802665,11435,8,7,0.0,TA,0,0,792,792,792,0,1517,3,1,7,2,1931.0,400,0,0,6,230000,12.345834587905333,2309,56,0,1.0,0,1,0,0,0,1,1,2,0,1
1245,1246,80,78.0,12090,6,7,74.0,TA,0,0,585,585,1140,0,1868,3,1,7,1,1984.0,477,268,0,1,178000,12.089538829274222,2453,4,259,3.5,0,1,1,1,0,0,0,1,0,1
1246,1247,60,65.0,8125,7,5,0.0,Gd,0,0,756,756,756,0,1553,3,1,6,0,2005.0,615,0,0,3,186500,12.136186518066006,2309,0,45,2.5,0,1,1,0,0,0,0,2,0,1
1247,1248,80,70.04995836802665,12328,6,5,335.0,TA,539,0,473,1012,1034,0,1034,3,1,6,0,1976.0,888,0,0,5,169900,12.042965307660024,2046,34,0,2.0,3,0,0,0,0,1,0,1,0,1
1248,1249,75,60.0,9600,6,5,0.0,TA,319,0,416,735,1134,0,2058,3,1,8,1,1950.0,396,0,0,4,129500,11.771436160121729,2793,58,259,1.5,0,1,1,0,0,0,0,0,0,1
1249,1250,20,60.0,7200,5,7,0.0,TA,534,96,246,876,988,0,988,3,1,6,0,1950.0,276,0,0,5,119000,11.686878772093667,1864,57,80,1.0,0,0,1,0,0,0,0,1,0,1
1250,1251,20,93.0,11160,7,5,0.0,Gd,1065,0,1045,2110,2110,0,2110,3,1,8,2,1968.0,522,0,0,4,244000,12.404923504275338,4220,42,0,3.5,0,0,0,0,0,0,0,1,0,1
1251,1252,120,70.04995836802665,3136,7,5,163.0,Gd,0,0,1405,1405,1405,0,1405,2,1,6,1,2003.0,478,148,0,3,171750,12.053795210084596,2810,3,36,2.0,0,0,1,1,0,1,0,2,1,2
1252,1253,20,62.0,9858,5,6,0.0,TA,510,0,354,864,874,0,874,3,1,5,0,1968.0,288,33,600,11,130000,11.77528972943772,1738,41,0,2.0,0,0,0,1,0,0,0,1,0,1
1253,1254,60,70.04995836802665,17542,7,7,0.0,Gd,125,1031,36,1192,1516,0,2167,3,1,9,2,1974.0,518,220,0,7,294000,12.591335046320818,3359,4,47,3.5,0,1,1,1,0,1,0,1,0,1
1254,1255,60,60.0,6931,7,5,92.0,Gd,0,0,746,746,760,0,1656,3,1,7,1,2003.0,397,178,0,7,165400,12.016122061571728,2402,4,128,2.5,0,1,1,1,0,0,0,2,1,1
1255,1256,50,52.0,6240,6,6,0.0,TA,425,0,459,884,959,0,1367,3,1,6,1,1978.0,560,0,0,11,127500,11.755871643580617,2251,57,120,1.0,0,1,1,0,0,0,0,0,0,1
1256,1257,20,91.0,14303,8,5,554.0,Gd,1314,0,672,1986,1987,0,1987,2,1,7,1,1994.0,691,262,0,8,301500,12.616525295149378,3973,14,36,3.0,0,0,1,1,0,1,0,2,0,2
1257,1258,30,56.0,4060,5,8,0.0,TA,0,0,864,864,864,0,864,2,1,4,0,,0,0,0,7,99900,11.511924964636645,1728,59,96,1.0,0,0,1,0,0,0,0,2,0,1
1258,1259,80,59.0,9587,7,5,182.0,Gd,655,0,201,856,1166,0,1166,2,1,5,0,2005.0,400,212,0,7,190000,12.154779351142624,2022,3,0,3.0,0,0,0,1,0,1,0,2,1,1
1259,1260,20,65.0,9750,6,8,0.0,TA,602,438,14,1054,1054,0,1054,3,1,6,0,1969.0,460,180,0,7,151000,11.925035115797062,2108,39,80,2.5,0,0,1,1,0,0,0,1,0,1
1260,1261,60,70.04995836802665,24682,6,5,0.0,TA,0,0,841,841,892,0,1675,3,1,7,1,1999.0,502,0,0,6,181000,12.106252310247962,2516,10,103,2.5,0,1,1,0,0,1,0,2,0,1
1261,1262,20,80.0,9600,5,6,0.0,TA,504,0,546,1050,1050,0,1050,2,1,5,0,1956.0,338,0,0,6,128900,11.766792188927278,2100,53,0,1.0,0,0,0,0,0,0,0,1,0,1
1262,1263,50,70.04995836802665,11250,4,5,0.0,TA,0,0,1104,1104,1104,0,1788,5,1,8,2,1957.0,304,120,0,11,161500,11.992260421644849,2892,20,0,2.0,0,1,0,1,0,0,0,1,0,1
1263,1264,70,60.0,13515,6,6,0.0,TA,0,0,764,764,1060,0,1824,3,1,8,1,1940.0,520,0,0,7,180500,12.103486056755072,2588,57,126,1.0,0,1,1,0,0,0,0,2,0,1
1264,1265,120,34.0,4060,6,5,0.0,Gd,266,0,1139,1405,1337,0,1337,2,1,5,0,1998.0,511,144,0,8,181000,12.106252310247962,2742,9,68,3.0,0,0,1,1,0,0,0,2,0,1
1265,1266,160,35.0,3735,7,5,218.0,Gd,450,0,241,691,713,0,1452,3,1,6,0,1999.0,506,0,0,3,183900,12.122147410592412,2143,7,34,3.5,0,1,1,0,0,0,0,2,0,1
1266,1267,190,60.0,10120,7,4,0.0,Fa,0,0,925,925,964,0,1889,4,2,9,1,1960.0,308,0,0,1,122000,11.711776323715394,2814,57,264,1.5,0,1,1,0,0,1,0,1,0,1
1267,1268,20,89.0,13214,9,5,0.0,Ex,0,0,2002,2002,2018,0,2018,3,1,10,1,2009.0,746,144,0,5,378500,12.84397135185964,4020,1,76,2.0,3,0,1,1,0,1,0,2,0,1
1268,1269,50,70.04995836802665,14100,8,9,632.0,TA,192,0,536,728,1968,0,3447,4,1,11,2,1982.0,1014,314,0,5,381000,12.850554654108839,4175,11,12,3.5,3,1,1,1,0,1,1,1,0,1
1269,1270,50,78.0,11344,5,5,180.0,TA,460,0,414,874,874,0,1524,3,1,7,0,1958.0,315,0,0,7,144000,11.877568578558138,2398,49,0,1.5,0,1,0,0,0,0,0,1,0,1
1270,1271,40,70.04995836802665,23595,7,6,0.0,Gd,1258,0,74,1332,1332,0,1524,0,1,4,1,1979.0,586,268,0,4,260000,12.468436909997665,2856,31,0,2.5,0,1,0,1,0,0,1,2,0,1
1271,1272,20,70.04995836802665,9156,6,7,0.0,TA,0,0,1489,1489,1489,0,1489,3,1,7,1,1968.0,462,0,0,8,185750,12.132156962580005,2978,41,0,2.0,0,0,0,0,0,1,0,1,0,1
1272,1273,20,70.04995836802665,13526,5,6,114.0,TA,560,375,0,935,935,0,935,3,1,5,0,1965.0,288,180,0,11,137000,11.827736204810263,1870,41,0,2.0,0,0,0,1,0,1,0,1,0,1
1273,1274,80,124.0,11512,6,7,84.0,TA,719,0,300,1019,1357,0,1357,2,1,5,1,1959.0,312,0,0,5,177000,12.083905011555967,2376,2,163,2.0,0,0,1,0,0,1,0,1,0,1
1274,1275,50,53.0,5362,5,6,0.0,TA,0,0,661,661,661,0,1250,3,1,8,1,1985.0,552,242,0,11,139000,11.842229212112828,1911,4,81,2.0,0,1,1,1,0,0,0,2,0,1
1275,1276,90,95.0,11345,5,5,567.0,TA,220,0,708,928,928,0,1920,4,2,10,0,1948.0,400,0,0,7,137000,11.827736204810263,2848,57,0,2.0,0,1,0,0,0,0,0,1,1,1
1276,1277,60,70.04995836802665,12936,6,6,0.0,TA,593,0,130,723,735,0,1395,3,1,6,1,1972.0,497,294,0,12,162000,11.99535161421452,2118,37,116,2.0,0,1,1,1,0,1,0,1,0,1
1277,1278,80,70.04995836802665,17871,6,5,359.0,TA,528,0,1152,1680,1724,0,1724,3,1,7,1,1967.0,480,0,0,6,197900,12.195517131590657,3404,33,0,2.5,0,0,0,0,0,1,0,1,0,1
1278,1279,60,75.0,9473,8,5,103.68526170798899,Gd,804,0,324,1128,1128,0,2031,3,1,7,1,2002.0,577,0,0,3,237000,12.375815420117268,3159,6,211,3.5,0,1,1,0,0,0,0,2,0,1
1279,1280,50,60.0,7500,4,4,0.0,TA,0,0,698,698,698,0,1128,2,1,6,0,1980.0,528,30,0,4,68400,11.133128103610641,1826,60,164,1.0,0,1,1,1,0,0,0,1,0,0
1280,1281,20,67.0,9808,7,5,110.0,Gd,788,0,785,1573,1573,0,1573,3,1,6,0,2002.0,544,0,0,3,227000,12.332705296463539,3146,7,72,3.0,0,0,1,0,0,1,0,2,0,1
1281,1282,20,50.0,8049,7,5,54.0,TA,1053,0,256,1309,1339,0,1339,2,1,6,1,1990.0,484,0,0,7,180000,12.100712129872347,2648,16,148,3.0,0,0,1,0,0,1,0,1,0,1
1282,1283,20,61.0,8800,5,7,0.0,TA,532,144,364,1040,1040,0,1040,3,1,5,0,1977.0,484,0,0,9,150500,11.921718363171067,2080,1,288,2.0,0,0,1,0,0,1,0,1,0,1
1283,1284,90,94.0,9400,6,5,0.0,TA,0,0,912,912,912,0,1824,4,2,8,0,,0,128,0,4,139000,11.842229212112828,2736,39,0,3.0,0,1,0,1,0,0,0,1,0,1
1284,1285,50,50.0,9638,6,7,0.0,TA,0,0,804,804,1699,0,2447,4,1,10,1,1969.0,336,272,0,3,169000,12.037653993905211,3251,20,158,2.0,0,1,1,1,0,0,0,2,0,1
1285,1286,50,50.0,6000,6,6,0.0,TA,0,0,780,780,825,0,1412,4,1,6,1,1939.0,280,45,0,5,132500,11.794337924408413,2192,59,0,1.0,0,1,0,1,0,0,0,1,0,1
1286,1287,20,70.04995836802665,9790,6,5,451.0,TA,569,81,678,1328,1328,0,1328,3,1,6,2,1963.0,528,0,0,6,143000,11.870599909242044,2656,47,26,2.5,0,0,1,0,0,0,0,1,0,1
1287,1288,20,70.04995836802665,36500,5,5,621.0,TA,812,0,812,1624,1582,0,1582,4,1,7,0,1964.0,390,168,0,6,190000,12.154779351142624,3206,42,198,2.5,0,0,1,1,0,1,1,1,0,1
1288,1289,120,40.0,5664,8,5,0.0,Gd,1158,0,343,1501,1659,0,1659,2,1,5,1,2000.0,499,212,0,10,278000,12.535376392672774,3160,9,59,3.0,0,0,1,1,0,1,0,2,0,2
1289,1290,60,86.0,11065,8,5,788.0,Gd,0,0,1085,1085,1120,0,1970,3,1,8,1,2006.0,753,177,0,10,281000,12.546109948315882,3055,0,74,2.5,3,1,1,1,0,1,0,2,1,2
1290,1291,80,70.04995836802665,14112,5,7,86.0,TA,1014,0,138,1152,1152,0,1152,3,1,6,1,1964.0,484,227,0,4,180500,12.103486056755072,2304,46,0,2.0,0,0,0,1,0,1,0,2,0,1
1291,1292,160,21.0,1680,5,7,268.0,TA,231,0,399,630,630,0,1302,3,1,6,0,1972.0,264,185,0,2,119500,11.691071650353702,1932,37,0,2.5,0,1,0,1,0,0,0,1,0,0
1292,1293,70,60.0,6600,5,4,0.0,TA,0,0,994,994,1378,0,2372,4,2,11,0,1985.0,432,0,0,12,107500,11.585246126549855,3366,44,287,2.0,0,1,1,0,0,0,0,0,0,1
1293,1294,60,78.0,10140,7,5,0.0,TA,194,0,638,832,832,0,1664,4,1,8,1,1976.0,528,0,0,3,162900,12.000891794590137,2496,30,287,2.5,0,1,1,0,0,0,0,2,0,1
1294,1295,20,60.0,8172,5,7,0.0,TA,167,0,697,864,864,0,864,2,1,5,0,1957.0,572,0,0,4,115000,11.652687407345388,1728,16,0,2.0,0,0,0,0,0,0,0,1,0,1
1295,1296,20,70.0,8400,5,5,168.0,TA,1016,0,36,1052,1052,0,1052,3,1,5,0,1968.0,288,356,0,11,138500,11.83862560460953,2104,38,0,2.5,0,0,0,1,0,0,0,1,0,1
1296,1297,20,80.0,8700,5,6,148.0,TA,776,0,344,1120,1128,0,1128,3,1,6,0,1963.0,525,192,0,12,155000,11.951180395901384,2248,45,143,3.0,0,0,1,1,0,0,0,1,0,1
1297,1298,180,35.0,3675,6,5,82.0,TA,547,0,0,547,1072,0,1072,2,1,5,0,2005.0,525,0,0,6,140000,11.84939770159144,1619,0,44,3.0,0,0,1,0,0,0,0,2,0,1
1299,1300,20,75.0,7500,5,7,0.0,TA,340,906,0,1246,1246,0,1246,3,1,6,0,1959.0,305,218,0,5,154000,11.944707881395766,2492,16,0,2.5,0,0,0,1,0,0,0,1,0,1
1300,1301,60,70.04995836802665,10762,7,5,344.0,Gd,694,0,284,978,1005,0,1983,3,1,9,1,1999.0,490,0,0,5,225000,12.323855681186558,2961,10,0,2.5,0,1,0,0,0,1,0,2,0,1
1301,1302,70,70.04995836802665,7500,6,7,0.0,TA,547,0,224,771,753,0,1494,3,1,7,2,1942.0,213,0,0,11,177500,12.086725887897607,2265,59,224,1.0,0,1,1,0,0,1,0,1,0,1
1302,1303,60,92.0,10120,8,5,391.0,Gd,740,0,425,1165,1203,0,2526,4,1,8,1,1994.0,844,309,0,12,290000,12.577636201962656,3691,12,78,3.5,3,1,1,1,0,0,0,2,0,2
1303,1304,20,73.0,8688,7,5,228.0,Gd,0,0,1616,1616,1616,0,1616,3,1,7,0,2005.0,834,208,0,4,232000,12.354492650648448,3232,1,59,2.0,3,0,1,1,0,0,0,2,0,1
1304,1305,160,32.0,3363,7,5,117.0,Gd,0,0,976,976,976,0,1708,3,1,7,0,2004.0,380,0,0,4,130000,11.77528972943772,2684,2,40,2.0,0,1,1,0,0,0,0,2,1,1
1305,1306,20,108.0,13173,9,5,300.0,Gd,1572,0,80,1652,1652,0,1652,2,1,6,2,2006.0,840,404,0,11,325000,12.691580461311874,3304,2,102,3.0,0,0,1,1,0,1,0,2,1,2
1306,1307,120,48.0,6955,7,5,94.0,Gd,0,0,1368,1368,1368,0,1368,2,1,6,1,2005.0,474,132,0,9,202500,12.218495165528731,2736,0,35,2.0,0,0,1,1,0,1,0,2,1,2
1307,1308,20,60.0,8072,5,5,0.0,TA,746,0,244,990,990,0,990,3,1,5,0,2000.0,480,0,0,5,138000,11.835008964139341,1980,14,64,2.0,0,0,1,0,0,0,0,2,0,1
1308,1309,20,100.0,12000,5,7,0.0,TA,144,608,172,924,1122,0,1122,2,1,6,0,1948.0,528,0,0,5,147000,11.898187865760873,2046,3,36,2.0,0,0,1,0,0,0,0,1,0,1
1309,1310,20,70.04995836802665,7153,6,5,88.0,TA,1200,0,78,1278,1294,0,1294,3,1,6,0,1991.0,496,112,0,6,179200,12.096257779522967,2572,17,51,3.0,0,0,1,1,0,0,0,1,0,1
1310,1311,20,100.0,17500,7,8,0.0,Gd,1406,0,496,1902,1902,0,1902,3,1,7,2,1959.0,567,0,0,5,335000,12.721885810807203,3804,8,369,3.0,0,0,1,0,0,0,0,2,0,1
1311,1312,20,68.0,8814,7,5,80.0,Gd,925,0,349,1274,1274,0,1274,3,1,6,0,2005.0,508,264,0,1,203000,12.220961258023925,2548,0,98,3.0,0,0,1,1,0,0,0,2,0,1
1312,1313,60,70.04995836802665,9572,8,5,336.0,Gd,482,0,971,1453,1453,0,2810,4,1,9,1,1990.0,750,500,0,6,302000,12.618182296357007,4263,17,0,2.5,0,1,0,1,0,1,0,2,0,2
1313,1314,60,108.0,14774,9,5,165.0,Gd,0,0,1393,1393,1422,0,2599,4,1,10,1,1999.0,779,668,0,5,333168,12.716402146247475,3992,11,30,2.5,3,1,1,1,0,1,0,2,0,2
1314,1315,20,60.0,8190,4,6,0.0,TA,732,0,216,948,948,0,948,3,1,5,1,1956.0,280,0,0,10,119000,11.686878772093667,1896,53,36,2.0,0,0,1,0,0,0,0,1,0,1
1315,1316,60,85.0,11075,6,5,0.0,TA,500,276,176,952,1092,0,2112,4,1,9,2,1969.0,576,280,0,6,206900,12.239990863733635,3064,39,0,2.5,0,1,0,1,0,0,0,1,0,1
1316,1317,20,61.0,10226,8,5,270.0,Gd,0,0,1622,1622,1630,0,1630,3,1,8,1,2008.0,860,172,0,1,295493,12.596400426884427,3252,1,42,3.0,3,0,1,1,0,1,0,2,1,1
1317,1318,120,47.0,4230,7,5,0.0,Gd,0,0,1352,1352,1352,0,1352,2,1,5,1,2006.0,466,0,0,4,208900,12.249610947544657,2704,0,241,2.0,0,0,1,0,0,0,0,2,0,1
1318,1319,20,70.04995836802665,14781,8,5,178.0,Gd,0,0,1753,1753,1787,0,1787,3,1,7,1,2001.0,748,198,0,8,275000,12.524526376648708,3540,4,150,2.0,3,0,1,1,0,1,0,2,0,1
1319,1320,20,75.0,10215,4,5,132.0,TA,492,0,372,864,948,0,948,3,1,5,0,1954.0,248,0,0,2,111000,11.617285480294472,1812,53,0,1.0,0,0,0,0,0,0,0,2,0,1
1320,1321,20,70.0,8400,6,3,0.0,TA,189,661,628,1478,1478,0,1478,3,1,6,2,1957.0,442,114,0,6,156500,11.960811288962345,2956,52,216,2.5,0,0,1,1,0,0,0,1,0,1
1321,1322,20,70.04995836802665,6627,3,6,0.0,TA,0,0,0,0,720,0,720,2,1,4,0,1955.0,287,0,0,7,72500,11.191341840842766,720,58,0,1.0,0,0,0,0,0,1,0,1,0,1
1322,1323,60,107.0,10186,7,5,0.0,Gd,674,0,76,750,1061,0,1923,3,1,8,1,1992.0,564,240,0,6,190000,12.154779351142624,2673,18,39,3.5,0,1,1,1,0,1,0,2,0,2
1323,1324,30,50.0,5330,4,7,0.0,Fa,280,0,140,420,708,0,708,2,1,5,0,,0,164,0,12,82500,11.320553572322773,1128,59,0,1.0,0,0,0,1,0,0,0,1,0,1
1324,1325,20,75.0,9986,8,5,428.0,Gd,0,0,1795,1795,1795,0,1795,2,1,7,1,2007.0,895,0,0,2,147000,11.898187865760873,3590,0,49,2.0,3,0,1,0,0,0,0,2,0,1
1325,1326,30,40.0,3636,4,4,0.0,TA,0,0,796,796,796,0,796,2,1,5,0,,0,0,0,1,55000,10.915088464214607,1592,58,100,1.0,0,0,1,0,0,0,0,0,0,0
1326,1327,30,70.0,4270,3,6,0.0,TA,544,0,0,544,774,0,774,3,1,6,0,,0,0,0,5,79000,11.27720313144916,1318,1,286,1.0,0,0,1,0,0,0,1,0,0,1
1327,1328,20,60.0,6600,5,9,0.0,Gd,641,0,175,816,816,0,816,3,1,5,1,1982.0,264,0,0,10,130500,11.779128505744886,1632,0,0,1.5,0,0,0,0,0,0,0,1,0,1
1328,1329,50,60.0,10440,6,7,0.0,Gd,493,0,1017,1510,1584,0,2792,5,1,8,2,1920.0,520,0,1150,6,256000,12.4529327234617,4302,58,1027,2.0,0,1,1,0,0,0,0,0,0,1
1329,1330,60,63.0,9084,7,5,0.0,TA,0,0,935,935,955,0,1632,3,1,8,1,1998.0,462,0,0,6,176500,12.081076155355488,2567,8,28,2.5,0,1,1,0,0,1,0,2,0,1
1330,1331,20,85.0,10000,8,5,410.0,Gd,0,0,1588,1588,1588,0,1588,3,1,7,1,2006.0,825,144,0,12,227000,12.332705296463539,3176,1,45,2.0,3,0,1,1,0,0,0,2,1,1
1331,1332,80,55.0,10780,5,5,0.0,TA,483,0,428,911,954,0,954,3,1,6,0,1976.0,576,0,0,7,132500,11.794337924408413,1865,30,0,1.0,0,0,0,0,0,1,0,1,0,1
1332,1333,20,67.0,8877,4,6,0.0,TA,690,0,126,816,816,0,816,2,1,3,1,1958.0,288,0,0,5,100000,11.512925464970229,1632,51,0,2.0,0,0,0,0,0,0,1,1,0,1
1333,1334,50,60.0,7200,5,6,0.0,TA,0,0,803,803,803,0,1360,2,1,6,0,1951.0,297,0,0,7,125500,11.740061037553975,2163,11,255,1.5,0,1,1,0,0,0,0,1,0,0
1334,1335,160,24.0,2368,5,6,312.0,TA,765,0,0,765,765,0,1365,3,1,7,0,1970.0,440,0,0,5,125000,11.736069016284437,2130,39,36,1.5,0,1,1,0,0,0,0,1,0,0
1335,1336,20,80.0,9650,6,5,360.0,TA,686,0,664,1350,1334,0,1334,2,1,6,1,1977.0,630,0,0,4,167900,12.031123843065632,2684,32,16,2.5,0,0,1,0,0,0,0,1,0,1
1336,1337,90,87.0,9246,5,5,564.0,TA,0,0,1656,1656,1656,0,1656,4,2,8,0,1973.0,506,0,0,11,135000,11.813030057420567,3312,35,211,2.0,0,0,1,0,0,1,0,1,0,1
1337,1338,30,153.0,4118,4,4,0.0,TA,0,0,693,693,693,0,693,2,1,4,0,,0,0,0,3,52500,10.868568448579715,1386,56,20,1.0,0,0,1,0,0,1,1,1,0,1
1338,1339,60,95.0,13450,7,5,0.0,Gd,700,0,216,916,920,0,1861,3,1,8,0,2002.0,492,146,0,6,200000,12.206072645530174,2777,4,91,3.5,0,1,1,1,0,1,0,2,0,1
1339,1340,20,120.0,9560,5,7,0.0,TA,360,0,504,864,864,0,864,3,1,5,0,1972.0,288,0,0,6,128500,11.763684183317412,1728,34,0,1.0,0,0,0,0,0,1,0,1,0,1
1340,1341,20,70.0,8294,4,5,0.0,TA,0,0,858,858,872,0,872,3,1,5,0,1974.0,480,0,0,6,123000,11.719939634354555,1730,36,0,1.0,3,0,0,0,0,0,0,1,0,1
1341,1342,20,66.0,13695,6,5,0.0,TA,814,0,300,1114,1114,0,1114,3,1,6,0,2004.0,576,0,0,7,155000,11.951180395901384,2228,4,78,2.0,0,0,1,0,0,0,0,2,0,1
1342,1343,60,70.04995836802665,9375,8,5,149.0,Gd,0,0,1284,1284,1284,0,2169,3,1,7,1,2002.0,647,192,0,8,228500,12.339291489316397,3453,5,87,2.5,0,1,1,1,0,0,0,2,0,1
1343,1344,50,57.0,7558,6,6,0.0,TA,0,0,896,896,1172,0,1913,3,1,9,1,1929.0,342,0,0,3,177000,12.083905011555967,2809,59,0,1.5,0,1,0,0,0,0,0,0,0,1
1344,1345,60,85.0,11103,7,5,0.0,Gd,0,0,728,728,728,0,1456,3,1,8,1,2006.0,440,0,0,7,155835,11.956553034172742,2184,1,0,2.5,0,1,0,0,0,1,0,2,0,1
1345,1346,30,50.0,6000,4,4,0.0,TA,250,0,710,960,960,0,960,2,1,5,0,1997.0,308,0,0,7,108500,11.594505451962652,1920,57,168,1.0,0,0,1,0,0,0,0,2,0,1
1346,1347,20,70.04995836802665,20781,7,7,0.0,TA,297,68,1203,1568,2156,0,2156,3,1,9,1,1968.0,508,0,0,6,262500,12.478006361013815,3724,3,370,2.0,0,0,1,0,0,1,0,1,0,1
1347,1348,20,93.0,15306,8,5,100.0,Gd,80,0,1652,1732,1776,0,1776,3,1,7,1,2006.0,712,0,0,5,283463,12.554836882168736,3508,0,0,3.0,3,0,0,0,0,1,0,2,1,1
1348,1349,20,70.04995836802665,16196,7,5,0.0,Gd,1443,0,39,1482,1494,0,1494,3,1,5,1,1998.0,514,402,0,8,215000,12.2783933071098,2976,9,25,3.0,0,0,1,1,0,1,0,2,0,1
1349,1350,70,50.0,5250,8,5,0.0,TA,259,0,425,684,938,205,2358,4,1,8,0,,0,0,0,12,122000,11.711776323715394,3042,21,74,2.0,0,1,1,0,0,0,0,0,0,1
1350,1351,90,91.0,11643,5,5,368.0,TA,500,0,748,1248,1338,0,2634,6,2,12,0,1969.0,968,0,0,8,200000,12.206072645530174,3882,40,0,4.5,3,1,0,0,0,0,0,1,0,1
1351,1352,60,70.0,9247,6,6,318.0,TA,319,0,539,858,858,0,1716,4,1,8,1,1962.0,490,0,0,3,171000,12.049418835484797,2574,46,204,1.5,0,1,1,0,0,1,0,1,0,1
1352,1353,50,50.0,6000,6,9,0.0,Gd,0,0,698,698,786,0,1176,2,1,4,0,1999.0,624,210,0,7,134900,11.812289042195847,1874,9,0,1.0,0,1,0,1,0,0,0,0,0,1
1353,1354,50,56.0,14720,8,5,579.0,Gd,816,0,1217,2033,2053,0,3238,4,1,9,1,1996.0,666,283,0,3,410000,12.92391243868049,5271,14,86,3.5,3,1,1,1,0,1,0,2,0,2
1354,1355,60,70.04995836802665,10316,7,5,0.0,Gd,735,0,257,992,992,0,1865,3,1,7,1,2000.0,839,0,0,6,235000,12.367340793126296,2857,8,184,3.5,3,1,1,0,0,1,0,2,0,1
1355,1356,80,102.0,10192,7,6,143.0,TA,0,0,570,570,1222,0,1920,4,1,8,1,1968.0,487,0,0,9,170000,12.043553716032399,2490,14,98,3.0,0,1,1,0,0,1,0,1,0,1
1356,1357,20,70.04995836802665,9477,5,5,65.0,TA,340,0,524,864,892,0,892,3,1,5,0,1966.0,264,0,0,10,110000,11.608235644774552,1756,42,0,1.0,0,0,0,0,0,0,0,1,0,1
1357,1358,20,70.04995836802665,12537,5,6,0.0,TA,734,0,344,1078,1078,0,1078,3,1,6,1,1971.0,500,0,0,4,149900,11.917723684090689,2156,2,0,2.5,0,0,0,0,0,1,0,1,0,1
1358,1359,160,70.04995836802665,2117,6,5,216.0,Gd,378,0,378,756,769,0,1573,3,1,5,0,2000.0,440,0,0,6,177500,12.086725887897607,2329,10,32,2.5,0,1,1,0,0,0,0,2,0,1
1359,1360,20,129.0,16737,9,5,66.0,Gd,1447,0,533,1980,1980,0,1980,3,1,8,1,2004.0,770,194,0,9,315000,12.66032791780777,3960,1,45,3.0,3,0,1,1,0,0,0,2,0,2
1360,1361,70,51.0,9842,5,6,0.0,TA,0,0,612,612,990,0,2601,4,1,8,0,1998.0,621,183,0,5,189000,12.14950229404178,3213,10,301,3.5,0,1,1,1,0,0,0,0,0,1
1361,1362,20,124.0,16158,7,5,16.0,Gd,1274,0,256,1530,1530,0,1530,3,1,7,1,2005.0,430,168,0,6,260000,12.468436909997665,3060,4,36,3.0,0,0,1,1,0,1,1,2,1,2
1362,1363,50,70.04995836802665,12513,4,4,0.0,TA,0,0,715,715,1281,0,1738,4,1,7,1,1920.0,368,55,0,6,104900,11.560762794384388,2453,2,0,2.0,0,1,0,1,0,1,0,0,0,1
