,Id,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,KitchenQual,Functional,FireplaceQu,GarageFinish,GarageCond,Fence,SalePrice_log_y,SalePrice_y,HasGasHeating,Electrical_combined,GarageType_combined,GarageQual_combined,SaleType_combined,HasPavedDrive,SaleCond_combined,HasCentralAir,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation
1138,1146,70.04995836802665,11200,6,5,1985,1985,85.0,1258,0,40,1298,1298,0,0,1298,1,0,2,0,3,1,5,1,1985.0,2,403,165,26,0,0,0,0,0,5,2006,5,4,2,7,2,3,4,8,4,2,4,1,12.10071213,180000,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,20,3,3,1,3,2,2,14,15,2,4,3,2
1139,1147,75.0,12000,7,7,1941,1950,0.0,275,0,429,704,860,704,0,1564,0,0,1,1,3,1,7,1,1941.0,1,234,0,0,0,0,0,0,0,7,2009,4,4,2,4,2,5,2,8,5,2,4,1,12.06968002,174500,1,1,1,3,1,1,1,1,4,2,3,1,1,1,5,1,7,3,3,1,6,2,2,9,9,3,3,3,2
1140,1148,70.04995836802665,5700,7,7,1926,1950,0.0,0,0,572,572,572,539,0,1111,0,0,1,0,2,1,5,1,1982.0,1,288,0,0,176,0,0,0,0,8,2008,4,4,2,2,2,3,3,8,5,2,4,1,11.66907415,116900,1,1,2,3,1,1,1,1,5,2,3,1,4,1,5,1,18,3,3,1,1,2,2,14,14,3,3,3,3
1141,1149,50.0,9000,7,9,1920,1988,0.0,624,0,26,650,832,650,0,1482,0,1,1,0,3,1,7,0,1930.0,2,324,0,0,0,0,0,0,0,7,2009,4,4,2,6,2,5,3,8,1,2,4,1,11.87059991,143000,1,1,2,3,1,1,1,1,5,2,3,1,4,1,5,1,18,1,3,1,6,4,2,13,13,3,3,4,3
1142,1150,57.0,8280,6,5,1950,1950,0.0,0,0,932,932,932,0,0,932,0,0,1,0,2,1,4,1,1950.0,1,306,0,0,214,0,0,0,0,11,2007,4,4,2,2,2,5,4,8,5,2,4,5,11.72803684,124000,1,2,1,3,1,1,1,1,4,2,3,2,4,1,5,1,13,3,3,1,3,2,2,4,4,3,3,3,2
1143,1151,134.0,17755,5,4,1959,1959,132.0,176,0,1290,1466,1466,0,0,1466,0,0,1,1,3,1,6,2,1959.0,2,528,0,140,0,0,100,0,0,11,2006,4,4,2,5,2,3,2,8,5,4,4,1,11.91772368,149900,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,8,3,3,1,3,2,2,7,10,2,3,3,2
1144,1152,90.0,14115,6,7,1956,2004,0.0,296,547,230,1073,1811,0,0,1811,0,0,1,0,2,1,6,1,1956.0,2,470,0,0,280,0,0,0,0,7,2006,4,4,2,6,7,5,5,8,5,4,4,1,12.34583459,230000,1,1,1,3,1,1,0,1,4,2,3,2,4,1,5,1,7,3,3,1,3,2,2,11,11,3,3,3,3
1145,1153,70.04995836802665,5890,6,8,1930,2007,0.0,538,0,278,816,816,0,0,816,0,0,1,0,2,1,5,0,2002.0,1,432,0,0,96,0,0,0,0,6,2008,4,4,4,6,2,5,3,8,1,2,4,1,11.69940503,120500,1,1,2,3,1,1,1,1,5,2,3,1,4,1,1,1,10,3,3,1,3,2,2,14,14,3,4,4,1
1146,1154,70.04995836802665,13700,7,6,1965,1988,288.0,454,0,410,864,902,918,0,1820,0,0,1,2,4,1,8,2,1965.0,2,492,60,84,0,0,273,0,0,5,2008,4,4,5,6,2,3,4,8,5,2,4,5,12.21503239,201800,1,1,1,3,1,1,1,1,4,2,3,2,4,1,5,1,13,3,3,1,6,2,2,13,13,4,3,3,2
1147,1155,90.0,10768,5,8,1976,2004,0.0,1157,0,280,1437,1437,0,0,1437,1,0,2,0,3,1,6,1,1976.0,2,528,0,21,0,0,180,0,0,7,2007,5,4,5,6,2,3,4,8,3,3,4,1,12.29225034,218000,1,1,1,3,1,1,1,1,4,2,3,2,4,1,1,1,25,3,3,1,3,2,2,10,10,3,4,4,2
1148,1156,85.0,9350,5,8,1965,1999,0.0,633,0,586,1219,1265,0,0,1265,0,1,2,0,3,1,6,1,1965.0,2,502,0,92,0,96,0,0,0,10,2008,4,4,5,6,2,4,4,8,5,3,4,4,12.10015642,179900,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,13,3,3,1,8,2,2,4,4,3,3,4,3
1149,1157,34.0,5001,7,5,2007,2008,166.0,904,0,410,1314,1314,0,0,1314,1,0,2,0,2,1,6,1,2008.0,2,626,172,62,0,0,0,0,0,7,2009,5,4,2,7,2,5,4,8,5,3,4,1,12.34583459,230000,1,1,1,3,1,1,1,1,4,2,3,2,4,1,5,1,16,3,3,4,3,2,2,13,13,4,4,3,3
1150,1158,92.0,11932,8,5,2007,2008,186.0,0,0,1580,1580,1580,0,0,1580,0,0,2,0,3,1,7,0,2008.0,3,830,0,24,0,0,0,0,0,6,2008,5,4,2,2,2,5,4,8,1,3,4,1,12.36788533,235128,1,1,1,3,0,1,0,1,4,2,3,1,4,1,3,1,21,2,3,1,3,2,2,13,13,4,4,3,3
1151,1159,76.0,9120,6,6,1974,1974,270.0,442,0,459,901,943,933,0,1876,0,0,2,1,4,1,8,1,1974.0,2,540,0,69,0,0,0,0,0,7,2008,4,4,2,6,2,3,4,8,4,3,4,1,12.128111099999998,185000,1,1,1,2,1,1,1,1,4,2,3,1,4,1,5,1,17,3,3,1,6,4,2,7,7,2,4,3,2
1152,1160,24.0,2280,6,5,1978,1978,0.0,311,0,544,855,855,601,0,1456,0,0,2,1,3,1,7,1,1978.0,2,440,26,0,0,0,0,0,0,7,2010,5,4,2,6,2,2,3,8,4,2,4,1,11.891361900000001,146000,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,15,3,3,4,6,2,2,10,3,3,3,3,2
1153,1161,70.04995836802665,14778,6,7,1954,2006,72.0,728,0,568,1296,1640,0,0,1640,1,0,1,0,3,1,7,1,1993.0,2,924,108,0,0,216,0,0,0,11,2008,4,4,2,5,2,5,4,8,5,2,4,1,12.31940133,224000,1,1,2,3,1,1,1,1,4,2,3,2,3,1,2,1,7,5,3,1,3,4,2,7,7,2,4,3,2
1154,1162,109.0,8724,5,5,1968,1968,0.0,492,0,402,894,894,0,0,894,0,0,1,0,3,1,5,1,1968.0,2,450,0,0,0,0,0,0,0,5,2007,5,4,2,5,2,4,3,8,2,4,4,1,11.76756768,129000,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,19,3,3,1,3,2,2,13,13,3,3,3,2
1155,1163,60.0,12900,4,4,1969,1969,0.0,1198,0,0,1198,1258,0,0,1258,2,0,0,2,0,2,6,0,1969.0,2,400,120,0,0,0,0,0,0,1,2008,5,4,4,7,2,3,3,8,1,2,4,1,11.59872694,108959,1,1,0,2,1,1,0,1,4,2,3,1,4,1,5,1,19,2,3,3,7,2,2,10,10,3,3,3,2
1156,1164,70.04995836802665,16157,5,7,1978,1978,0.0,680,391,289,1360,1432,0,0,1432,1,0,1,1,2,1,5,1,1978.0,2,588,168,180,0,0,0,0,0,6,2007,5,4,5,6,4,5,4,8,4,2,4,1,12.17561344,194000,1,1,1,3,1,1,1,1,4,2,3,2,4,1,3,1,25,2,3,1,8,2,2,10,10,3,3,3,3
1157,1165,79.0,9541,7,5,2009,2009,268.0,0,0,1502,1502,1502,0,0,1502,0,0,2,0,3,1,7,0,2009.0,2,644,0,114,0,0,0,0,0,9,2009,5,4,2,2,2,5,4,8,1,3,4,1,12.35952308,233170,1,1,1,3,2,1,0,1,4,2,3,2,4,1,5,1,16,3,3,1,3,2,2,13,13,4,4,3,3
1158,1166,64.0,10475,8,5,2008,2008,72.0,0,0,1694,1694,1694,0,0,1694,0,0,2,0,3,1,7,0,2008.0,3,776,160,33,0,0,0,0,0,2,2010,5,4,4,2,2,5,4,8,1,3,4,1,12.41044104,245350,1,1,1,3,1,1,1,1,4,2,3,2,4,1,1,1,6,3,3,1,3,2,2,13,13,4,4,3,3
1159,1167,58.0,10852,6,5,2000,2000,0.0,786,0,173,959,959,712,0,1671,1,0,2,1,3,1,7,1,2000.0,2,472,0,38,0,0,0,0,0,2,2006,5,4,2,7,2,5,3,8,4,4,4,1,12.06104687,173000,1,1,1,3,1,1,1,1,4,2,3,2,4,1,5,1,9,7,3,1,6,2,2,13,13,3,3,3,3
1160,1168,120.0,13728,6,7,1935,1986,0.0,626,0,501,1127,1236,872,0,2108,0,0,2,0,4,1,7,2,1935.0,2,540,0,0,0,0,90,0,0,7,2008,4,4,2,4,2,5,4,8,4,2,4,1,12.36734079,235000,1,1,0,3,1,1,1,1,4,2,3,1,4,1,1,1,8,3,3,1,6,4,2,12,12,3,3,3,2
1161,1170,76.0,9880,6,6,1977,1977,0.0,522,0,574,1096,1118,0,0,1118,1,0,1,0,3,1,6,1,1977.0,1,358,203,0,0,0,0,576,0,7,2008,4,4,4,6,2,3,3,8,2,4,4,5,12.04941884,171000,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,12,3,3,1,8,2,2,10,10,3,3,3,2
1162,1171,76.0,9120,6,6,1958,1958,0.0,662,0,599,1261,1261,0,0,1261,1,0,1,0,3,1,6,1,1958.0,2,433,0,0,0,0,288,0,1400,11,2008,4,4,2,6,2,5,3,8,4,3,4,1,12.00150548,163000,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,13,3,3,1,3,4,2,9,9,3,3,3,2
1163,1172,35.0,4017,7,5,2006,2007,0.0,0,0,625,625,625,625,0,1250,0,0,2,1,2,1,5,0,2006.0,2,625,0,54,0,0,0,0,0,3,2008,5,4,2,2,2,5,4,8,1,4,4,1,12.05466819,171900,1,1,2,3,1,1,1,1,2,2,2,2,4,1,5,1,21,3,3,5,6,2,2,9,9,3,4,3,3
1164,1173,138.0,18030,5,6,1946,1994,0.0,152,469,977,1598,1636,971,479,3086,0,0,3,0,3,1,12,1,1946.0,0,0,122,0,0,0,0,0,0,3,2007,4,4,2,4,5,3,5,4,5,1,1,4,12.20856953,200500,1,1,0,1,1,1,1,1,4,2,3,2,1,1,5,1,5,3,3,1,1,2,2,9,9,3,3,3,2
1165,1174,80.0,16560,6,8,1932,1950,0.0,503,0,449,952,1170,1175,0,2345,0,0,2,1,4,1,9,1,1932.0,2,360,0,0,0,0,0,0,0,7,2006,5,4,2,4,2,3,3,8,5,2,4,1,12.38421883,239000,1,1,2,3,1,1,1,1,4,2,3,2,4,1,5,1,7,3,3,1,6,2,2,14,14,3,3,3,1
1166,1175,85.0,10678,8,5,1992,2000,337.0,700,0,983,1683,2129,743,0,2872,0,0,2,1,4,1,9,1,1992.0,2,541,0,33,0,0,0,0,0,4,2007,5,4,2,7,2,5,4,8,4,4,4,1,12.56024446,285000,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,14,3,3,1,1,4,2,7,7,2,4,3,3
1167,1176,37.0,6951,5,5,1984,1985,0.0,658,0,218,876,923,0,0,923,1,0,1,0,3,1,5,0,1984.0,1,264,362,0,0,0,0,0,0,10,2008,4,4,2,6,2,3,3,8,1,2,4,4,11.69107165,119500,1,1,1,3,1,1,1,1,4,2,3,2,4,1,2,1,12,3,3,1,3,2,2,7,10,3,3,3,2
1168,1177,70.04995836802665,3950,6,8,1926,2004,0.0,468,0,350,818,818,406,0,1224,0,0,1,0,3,1,5,0,1926.0,1,210,0,0,116,0,0,0,0,12,2009,4,4,2,4,2,3,3,8,1,2,4,1,11.65268741,115000,1,1,2,3,1,0,1,1,5,2,1,1,1,1,5,1,18,1,3,1,1,2,2,9,9,3,3,3,2
1169,1178,54.0,7681,5,6,1921,1950,0.0,0,0,731,731,820,523,0,1343,0,0,1,1,3,1,7,1,1921.0,1,186,192,0,102,0,0,0,0,7,2009,4,4,2,2,2,5,3,8,5,2,4,1,11.95053503,154900,1,1,2,2,1,1,1,1,4,2,3,2,4,1,3,1,7,3,3,1,1,2,2,14,14,3,3,3,1
1170,1179,77.0,8335,5,5,1954,1954,0.0,0,0,0,0,1124,0,0,1124,0,0,1,0,3,1,5,1,1954.0,0,0,0,36,190,0,0,0,0,4,2006,1,1,1,1,1,4,3,6,5,1,1,1,11.44035477,93000,1,1,0,1,1,0,1,1,4,2,3,1,4,1,1,1,8,3,3,1,3,2,2,14,14,3,3,3,4
1171,1180,70.04995836802665,11170,7,5,1990,1991,0.0,1216,0,0,1216,1298,1216,0,2514,0,0,2,1,4,1,8,0,1990.0,2,693,0,0,0,0,0,0,0,4,2006,5,4,2,3,2,5,3,8,1,4,4,5,12.429216199999999,250000,1,1,1,3,1,1,1,1,4,2,3,3,4,1,1,1,24,3,3,1,6,2,2,9,9,3,3,3,6
1172,1181,64.0,5587,8,5,2008,2008,186.0,1480,0,120,1600,1652,0,0,1652,1,1,2,0,2,1,5,1,2008.0,2,482,162,53,0,153,0,0,0,11,2008,6,4,5,7,2,5,4,8,5,4,4,1,12.88029182,392500,1,1,1,3,2,1,0,1,5,2,3,2,2,1,5,2,7,3,3,5,3,4,2,6,6,4,5,3,3
1173,1182,160.0,15623,10,5,1996,1996,0.0,2096,0,300,2396,2411,2065,0,4476,1,0,3,1,4,1,10,2,1996.0,3,813,171,78,0,0,0,555,0,7,2007,6,4,4,7,2,5,5,8,4,4,4,4,13.521139499999999,745000,1,1,1,3,1,1,0,1,4,2,3,2,4,1,1,1,14,3,3,1,6,4,2,14,8,3,4,3,3
1174,1183,60.0,10800,5,6,1920,1950,0.0,821,0,299,1120,1130,0,0,1130,1,0,1,0,2,1,5,1,1970.0,2,720,229,0,0,0,0,0,0,6,2006,4,4,2,4,2,5,3,8,5,2,4,1,11.69524702,120000,1,1,2,3,1,1,1,1,4,2,1,1,4,1,5,1,18,3,3,1,3,4,2,12,12,3,3,3,1
1175,1184,50.0,35133,5,4,1963,1963,226.0,1159,0,413,1572,1572,0,0,1572,1,0,1,1,3,1,5,2,1963.0,3,995,0,263,0,0,263,0,0,5,2007,4,4,5,4,2,4,3,8,4,3,4,1,12.13725833,186700,1,1,0,3,1,1,1,1,4,1,3,1,4,1,5,2,24,3,3,1,3,4,2,9,9,2,3,3,2
1176,1185,60.0,9738,5,7,1924,1950,0.0,392,0,392,784,949,272,0,1221,1,0,1,0,4,1,7,0,1965.0,1,392,0,0,236,0,0,0,0,3,2006,4,4,2,5,2,4,3,8,1,2,4,1,11.56076279,104900,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,8,3,3,1,1,2,2,1,1,3,3,4,1
1177,1186,107.0,10615,3,5,1900,1970,0.0,440,0,538,978,1014,685,0,1699,1,0,2,0,3,2,7,0,1920.0,2,420,0,74,0,0,0,0,0,8,2009,3,4,3,5,2,3,3,8,1,2,3,1,11.46163217,95000,1,1,0,2,1,1,0,1,4,2,3,2,1,1,1,2,18,1,1,2,6,2,2,7,7,3,3,3,2
1178,1187,89.0,12461,8,5,1994,1995,0.0,1456,0,168,1624,1624,0,0,1624,1,0,2,0,2,1,5,1,1994.0,3,757,0,114,192,0,0,0,0,7,2006,5,4,2,7,2,5,4,8,3,3,4,5,12.47609978,262000,1,1,1,3,1,1,1,1,4,2,3,1,4,1,1,1,14,3,3,1,3,2,2,8,8,3,4,3,3
1179,1188,68.0,8935,7,5,2002,2002,95.0,0,0,831,831,831,829,0,1660,0,0,2,1,3,1,7,0,2002.0,2,493,144,68,0,0,0,0,0,7,2009,5,4,2,2,2,5,4,8,1,3,4,1,12.18075484,195000,1,1,1,3,1,1,1,1,4,2,3,2,4,1,5,1,6,3,3,1,6,2,2,13,13,2,4,3,3
1180,1189,60.0,7500,7,5,1999,1999,0.0,0,0,994,994,1028,776,0,1804,0,0,2,1,3,1,7,1,1999.0,2,442,140,60,0,0,0,0,0,6,2010,4,4,2,2,2,4,4,8,4,4,4,1,12.14950229,189000,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,9,3,3,1,6,2,2,13,13,3,3,3,3
1181,1190,70.04995836802665,32463,4,4,1961,1975,149.0,1159,0,90,1249,1622,0,0,1622,1,0,1,0,3,1,7,1,1975.0,4,1356,439,0,0,0,0,0,0,3,2007,4,4,4,5,2,5,3,8,4,4,4,1,12.03171926,168000,1,1,0,3,1,1,1,1,4,2,3,1,3,1,5,2,12,3,3,2,3,2,2,9,9,4,3,4,2
1182,1191,24.0,2645,8,5,1999,2000,456.0,0,0,776,776,764,677,0,1441,0,0,2,1,2,1,5,0,1999.0,2,492,206,0,0,0,0,0,0,11,2007,5,4,2,2,2,5,4,8,1,2,4,1,12.06681058,174000,1,1,2,3,1,1,1,1,2,2,2,1,4,1,5,1,21,3,3,4,6,2,2,9,9,2,4,3,3
1183,1192,60.0,9600,5,8,1925,1994,0.0,0,0,702,702,842,630,0,1472,0,0,1,0,3,1,6,0,1925.0,1,250,0,0,84,0,0,0,0,7,2007,4,4,3,2,2,4,4,8,1,2,3,3,11.73606902,125000,1,1,2,3,1,0,1,1,5,2,1,1,4,1,5,1,18,3,3,1,1,3,2,13,13,3,3,3,3
1184,1193,70.04995836802665,4500,6,5,1999,1999,425.0,883,0,341,1224,1224,0,0,1224,1,0,2,0,2,1,5,0,1999.0,2,402,0,304,0,0,0,0,0,6,2009,6,4,2,7,2,5,3,8,1,4,4,1,12.01370075,165000,1,1,1,3,1,1,1,1,5,2,3,1,4,1,3,1,12,3,3,5,3,4,2,13,13,2,3,3,3
1185,1194,80.0,9364,6,7,1969,1969,143.0,371,0,292,663,663,689,0,1352,0,0,1,1,4,1,7,0,1969.0,1,299,379,36,0,0,0,0,0,3,2010,4,4,2,6,2,3,3,8,1,4,4,4,11.97035031,158000,1,1,1,3,1,1,1,1,4,2,3,1,4,1,1,1,19,3,3,1,6,2,2,7,7,4,3,3,2
1186,1195,51.0,8029,6,5,2005,2005,0.0,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,0,2005.0,2,400,100,24,0,0,0,0,0,7,2008,5,4,2,2,2,5,4,8,1,4,4,1,12.07823927,176000,1,1,1,3,1,1,1,1,4,2,3,2,4,1,5,1,9,3,3,1,6,2,2,13,13,3,3,3,3
1187,1196,58.0,14054,7,5,2006,2006,0.0,0,0,879,879,879,984,0,1863,0,0,2,1,4,1,9,1,2006.0,3,660,100,17,0,0,0,0,0,11,2006,5,4,4,2,2,5,4,8,5,4,4,1,12.29778545,219210,1,1,3,3,2,1,0,1,4,2,3,2,4,1,5,1,9,3,3,1,6,2,2,13,13,3,4,3,3
1188,1197,65.0,8850,7,6,1916,1950,0.0,0,0,815,815,815,875,0,1690,0,0,1,0,3,1,7,1,1916.0,1,225,0,0,330,0,0,0,0,7,2006,4,4,2,2,2,5,3,8,5,2,4,1,11.87756858,144000,1,1,2,3,0,1,1,1,5,2,3,2,1,1,1,1,18,3,3,1,5,2,2,9,9,3,3,3,1
1189,1198,70.0,9100,7,5,2001,2001,0.0,0,0,1212,1212,1212,0,0,1212,0,0,2,0,3,1,6,0,2001.0,2,573,356,0,0,0,0,0,0,6,2009,5,4,2,2,2,5,4,8,1,3,4,1,12.08953883,178000,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,6,3,3,1,3,2,2,13,13,3,4,3,3
1190,1199,75.0,11235,4,5,1963,1979,51.0,547,0,504,1051,1382,0,0,1382,0,0,1,1,3,1,6,1,1974.0,2,459,0,82,0,0,0,0,0,10,2006,4,4,2,4,2,4,3,8,2,2,4,1,11.90496755,148000,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,19,3,3,1,3,2,2,7,7,2,3,3,2
1191,1200,71.0,9353,4,5,1970,1970,0.0,0,0,864,864,864,0,0,864,0,0,1,0,3,1,5,0,1972.0,1,280,0,0,0,0,0,0,0,7,2006,4,4,2,2,2,4,3,8,1,2,4,1,11.66177641,116050,1,1,1,3,0,1,0,1,4,2,3,1,4,1,5,1,13,3,3,1,3,2,2,9,9,3,3,3,2
1192,1201,80.0,10400,7,5,1998,1998,0.0,0,0,866,866,866,913,0,1779,0,0,2,1,3,1,6,0,1998.0,2,546,198,36,0,0,0,0,0,3,2009,5,4,4,2,2,5,4,8,1,3,4,1,12.19551713,197900,1,1,1,3,1,1,1,1,4,2,3,1,4,1,1,1,6,3,3,1,6,2,2,13,13,3,3,3,3
1193,1202,50.0,6000,5,8,1925,1997,0.0,0,0,884,884,884,464,0,1348,1,0,1,0,3,1,5,1,1960.0,1,216,0,0,208,0,0,0,0,5,2009,4,4,2,2,2,5,3,8,3,2,4,1,11.66992921,117000,1,1,2,3,1,0,1,1,5,2,3,1,4,1,1,1,4,3,3,1,1,2,2,14,14,3,3,3,1
1194,1203,75.0,9750,7,5,2000,2001,171.0,0,0,1630,1630,1630,0,0,1630,0,0,2,0,3,1,6,1,2000.0,2,451,74,234,0,0,0,0,0,10,2009,5,4,2,2,2,5,4,8,4,2,4,1,12.26904744,213000,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,6,3,3,1,3,2,2,13,13,2,4,3,3
1195,1204,78.0,10140,5,6,1975,1975,0.0,788,0,268,1056,1074,0,0,1074,1,0,1,1,3,1,6,0,1975.0,2,495,0,88,0,0,0,0,0,7,2006,5,4,2,6,2,5,3,8,1,3,4,4,11.94145585,153500,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,17,3,3,1,3,2,2,7,7,3,3,3,2
1196,1205,90.0,14684,7,7,1990,1991,234.0,485,177,1496,2158,2196,0,0,2196,0,0,2,0,3,1,7,1,1990.0,3,701,84,70,0,0,0,0,0,6,2009,5,4,3,6,5,4,4,8,4,3,4,1,12.51318963,271900,1,1,1,3,1,1,1,1,4,2,3,2,4,1,2,1,20,3,3,1,3,4,2,7,7,2,4,3,2
1197,1206,70.04995836802665,8900,4,4,1966,1966,0.0,1056,0,0,1056,1056,0,0,1056,1,0,1,0,2,1,5,0,1966.0,1,384,0,42,0,0,0,0,0,11,2006,4,4,2,4,2,3,3,8,1,2,4,4,11.58058411,107000,1,1,2,3,1,1,1,1,3,2,3,1,4,1,5,1,20,3,3,1,3,2,2,7,7,3,3,3,2
1198,1207,70.0,9135,6,5,2003,2003,120.0,340,0,1342,1682,1700,0,0,1700,1,0,2,0,3,1,7,0,2003.0,2,544,192,23,0,0,0,0,0,5,2006,5,4,4,7,2,5,4,8,1,3,4,1,12.20607265,200000,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,6,3,3,1,3,2,2,13,13,2,4,3,3
1199,1208,70.0,7763,5,7,1962,1980,0.0,504,108,319,931,1283,0,0,1283,1,0,1,0,3,1,6,0,1980.0,2,506,0,0,0,0,0,0,0,10,2008,4,4,2,4,5,3,3,8,1,2,4,1,11.849397699999999,140000,1,1,2,3,1,1,1,1,4,2,3,1,4,1,5,1,13,3,3,1,3,2,2,9,9,3,3,4,2
1200,1209,85.0,10182,8,5,2006,2006,420.0,1220,0,440,1660,1660,0,0,1660,1,0,2,0,3,1,8,1,2006.0,2,500,322,50,0,0,0,0,0,5,2006,6,4,3,7,2,5,4,8,5,3,4,1,12.577636199999999,290000,1,1,1,3,2,1,0,1,4,2,3,2,4,1,2,1,21,9,3,1,3,4,2,13,13,4,4,3,3
1201,1210,70.0,11218,6,5,1992,1992,0.0,0,0,1055,1055,1055,790,0,1845,0,0,2,1,3,1,8,1,1992.0,2,462,635,104,0,0,0,0,400,5,2010,5,4,2,2,2,5,4,8,4,3,4,5,12.14950229,189000,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,20,3,3,1,6,2,2,14,14,3,4,3,3
1202,1211,152.0,12134,8,7,1988,2005,0.0,427,0,132,559,1080,672,0,1752,0,0,2,0,4,1,8,0,1988.0,2,492,325,12,0,0,0,0,0,6,2010,5,4,4,7,2,4,3,8,1,3,4,1,12.00762171,164000,1,1,0,3,1,1,1,1,4,2,3,2,1,1,5,2,9,3,3,1,1,2,2,14,14,3,4,3,6
1203,1212,50.0,9340,4,6,1941,1950,0.0,344,0,328,672,672,0,0,672,1,0,1,0,2,1,4,0,1941.0,1,234,0,113,0,0,0,0,0,8,2009,4,4,2,4,2,3,3,8,1,2,4,1,11.6351431,113000,1,1,1,3,1,0,1,1,4,2,3,1,4,1,5,1,8,3,3,1,3,4,2,9,9,3,3,3,2
1204,1213,70.04995836802665,10246,4,9,1965,2001,0.0,648,0,0,648,960,0,0,960,1,1,0,0,0,1,3,0,1965.0,1,364,88,0,0,0,0,0,0,5,2006,4,5,4,7,2,5,3,8,1,2,4,1,11.88448902,145000,1,1,1,3,1,1,1,1,4,2,3,2,4,1,2,1,19,3,3,1,8,2,2,13,13,3,3,4,2
1205,1214,69.0,10205,5,5,1962,1962,0.0,784,0,141,925,999,0,0,999,1,0,1,0,3,1,6,0,1962.0,1,300,150,72,0,0,0,0,0,5,2006,4,4,4,5,2,3,3,8,1,2,4,1,11.80931948,134500,1,1,1,3,1,1,1,1,4,2,3,2,4,1,5,1,13,3,3,1,7,2,2,9,9,3,3,3,2
1206,1215,99.0,7094,5,5,1966,1966,0.0,180,374,340,894,894,0,0,894,0,0,1,0,3,1,5,0,1966.0,1,384,0,0,0,0,0,0,0,5,2007,4,4,2,4,3,3,3,8,1,3,4,4,11.73606902,125000,1,1,2,3,1,1,1,1,4,2,3,2,4,1,5,1,19,3,3,1,3,2,2,13,13,3,3,3,2
1207,1216,68.0,8930,6,5,1978,1978,0.0,0,0,0,0,1318,584,0,1902,0,0,2,0,4,2,8,0,1978.0,2,539,0,0,0,0,0,0,0,4,2010,1,1,1,1,1,3,3,8,1,2,4,1,11.62625415,112000,1,1,1,3,1,1,1,1,5,2,3,1,4,1,5,1,19,6,3,3,1,2,2,13,13,3,3,3,4
1208,1217,72.0,8640,8,5,2009,2009,72.0,936,0,364,1300,1314,0,0,1314,1,0,2,0,3,1,6,0,2009.0,2,552,135,112,0,0,0,0,0,9,2009,5,4,3,7,2,5,4,8,1,3,4,1,12.34346657,229456,1,1,1,3,2,1,0,1,2,2,3,1,4,1,5,1,21,3,3,1,3,2,2,6,6,4,4,3,3
1209,1218,52.0,6240,4,5,1947,1950,0.0,0,0,0,0,672,240,0,912,0,0,1,0,2,1,3,0,1947.0,0,0,0,0,0,0,0,0,0,7,2006,1,1,1,1,1,4,3,8,1,1,1,1,11.29601246,80500,1,1,0,1,1,0,1,0,5,2,3,1,4,1,5,1,4,3,3,1,1,2,2,1,1,3,3,3,4
1210,1219,21.0,1680,6,5,1971,1971,236.0,0,0,672,672,672,546,0,1218,0,0,1,1,3,1,7,0,1971.0,0,0,201,0,0,0,0,0,0,4,2006,4,4,2,2,2,3,3,8,1,1,1,1,11.42409425,91500,1,1,0,1,1,0,0,1,5,2,3,1,4,1,5,1,3,3,3,4,6,2,2,6,6,2,3,3,2
1211,1220,66.0,7800,5,5,1964,1964,0.0,312,600,0,912,912,0,0,912,0,0,1,0,2,1,5,0,1964.0,1,288,0,0,0,0,0,0,0,11,2006,4,4,2,4,3,3,3,8,1,2,4,1,11.65268741,115000,1,1,1,3,1,1,0,1,4,2,3,2,4,1,5,1,13,3,3,1,3,2,2,14,14,3,3,3,2
