,Id,SalePrice_old,SalePrice_log_old,MSSubClass,LotFrontage,LotArea,OverallQual,MasVnrArea,ExterQual,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,GrLivArea,KitchenAbvGr,TotRmsAbvGrd,GarageArea,WoodDeckSF,TotalSF,Age,TotPorchSF,TotBaths,TotCarGarage,Has2ndFl,HasPorch,HasDeck,HasPool,HasFirePlace,HasExBsmtQual,HasIrregularLotShape,HasLandSlope,FoundationType,HasStoneMas,NeighborhoodType
1156,1157,179900,12.10015642,80,85,9350,5,0,TA,633,586,1219,1265,1265,1,6,502,0,2484,4007,188,2.5,0,0,1,0,0,1,0,0,1,2,0,1
1157,1158,230000,12.34583459,120,34,5001,7,166,Gd,904,410,1314,1314,1314,1,6,626,172,2628,4017,62,3,0,0,1,1,0,1,0,1,1,2,1,2
1158,1159,235128,12.36788533,20,92,11932,8,186,Gd,0,1580,1580,1580,1580,1,7,830,0,3160,4016,24,2,3,0,1,0,0,1,0,0,1,2,1,1
1159,1160,185000,12.1281111,60,76,9120,6,270,Gd,442,459,901,943,1876,1,8,540,0,2777,3982,69,2.5,0,1,1,0,0,1,0,0,1,1,0,1
1160,1161,146000,11.8913619,160,24,2280,6,0,TA,311,544,855,855,1456,1,7,440,26,2311,3988,0,2.5,0,1,0,1,0,1,0,0,1,1,0,1
1161,1162,224000,12.31940133,20,70.04995837,14778,6,72,Gd,728,568,1296,1640,1640,1,7,924,108,2936,4014,216,2,0,0,1,1,0,1,0,1,1,1,0,1
1162,1163,129000,11.76756768,20,109,8724,5,0,TA,492,402,894,894,894,1,5,450,0,1788,3975,0,1,0,0,0,0,0,1,0,0,1,1,0,1
1163,1164,108959,11.59872694,90,60,12900,4,0,TA,1198,0,1198,1258,1258,2,6,400,120,2456,3977,0,3,0,0,0,1,0,1,0,0,1,1,0,1
1164,1165,194000,12.17561344,80,70.04995837,16157,5,0,TA,680,289,1360,1432,1432,1,5,588,168,2792,3985,180,2.5,0,0,1,1,0,1,0,1,1,2,0,1
1165,1166,233170,12.35952308,20,79,9541,7,268,Gd,0,1502,1502,1502,1502,1,7,644,0,3004,4018,114,2,0,0,1,0,0,1,0,1,1,2,1,2
1166,1167,245350,12.41044104,20,64,10475,8,72,Gd,0,1694,1694,1694,1694,1,7,776,160,3388,4018,33,2,3,0,1,1,0,1,0,1,1,2,1,1
1167,1168,173000,12.06104687,60,58,10852,6,0,TA,786,173,959,959,1671,1,7,472,0,2630,4006,38,3.5,0,1,1,0,0,1,0,1,1,2,0,1
1168,1169,235000,12.36734079,70,120,13728,6,0,TA,626,501,1127,1236,2108,1,7,540,0,3235,3994,90,2,0,1,1,0,0,1,0,0,1,1,0,1
1170,1171,171000,12.04941884,80,76,9880,6,0,TA,522,574,1096,1118,1118,1,6,358,203,2214,3985,0,2,0,0,0,1,1,1,0,0,1,1,0,1
1171,1172,163000,12.00150548,20,76,9120,6,0,TA,662,599,1261,1261,1261,1,6,433,0,2522,3966,288,2,0,0,1,0,0,1,0,0,1,1,0,1
1172,1173,171900,12.05466819,160,35,4017,7,0,Gd,0,625,625,625,1250,1,5,625,0,1875,4015,54,2.5,0,1,1,0,0,1,0,1,1,2,0,1
1173,1174,200500,12.20856953,50,138,18030,5,0,TA,152,977,1598,1636,3086,1,12,0,122,4684,4001,0,3,0,1,0,1,0,1,0,1,1,1,0,1
1174,1175,239000,12.38421883,70,80,16560,6,0,TA,503,449,952,1170,2345,1,9,360,0,3297,3956,0,2.5,0,1,0,0,0,1,0,1,1,0,0,1
1175,1176,285000,12.56024446,50,85,10678,8,337,Gd,700,983,1683,2129,2872,1,9,541,0,4555,4007,33,2.5,0,1,1,0,0,1,0,0,1,2,0,2
1176,1177,119500,11.69107165,20,37,6951,5,0,TA,658,218,876,923,923,1,5,264,362,1799,3993,0,2,0,0,0,1,0,1,0,1,1,1,0,1
1177,1178,115000,11.65268741,50,70.04995837,3950,6,0,TA,468,350,818,818,1224,1,5,210,0,2042,4013,116,1,0,1,1,0,0,1,0,0,1,1,0,1
1178,1179,154900,11.95053503,50,54,7681,5,0,TA,0,731,731,820,1343,1,7,186,192,2074,3959,102,1.5,0,1,1,1,0,1,0,1,1,0,0,1
1179,1180,93000,11.44035477,20,77,8335,5,0,TA,0,0,0,1124,1124,1,5,0,0,1124,3960,226,1,0,0,1,0,0,1,0,0,1,0,0,1
1180,1181,250000,12.4292162,60,70.04995837,11170,7,0,TA,1216,0,1216,1298,2514,1,8,693,0,3730,3997,0,2.5,0,1,0,0,0,1,0,1,1,0,0,1
1181,1182,392500,12.88029182,120,64,5587,8,186,Ex,1480,120,1600,1652,1652,1,5,482,162,3252,4016,206,3.5,0,0,1,1,0,1,1,1,1,2,1,1
1182,1183,745000,13.5211395,60,160,15623,10,0,Gd,2096,300,2396,2411,4476,1,10,813,171,6872,4003,78,4.5,3,1,1,1,1,1,1,1,1,2,0,2
1183,1184,120000,11.69524702,30,60,10800,5,0,TA,821,299,1120,1130,1130,1,5,720,229,2250,3956,0,2,0,0,0,1,0,1,0,0,1,0,0,1
1184,1185,186700,12.13725833,20,50,35133,5,226,TA,1159,413,1572,1572,1572,1,5,995,0,3144,3970,526,2.5,3,0,1,0,0,1,0,0,1,1,0,1
1185,1186,104900,11.56076279,50,60,9738,5,0,TA,392,392,784,949,1221,1,7,392,0,2005,3956,236,2,0,1,1,0,0,1,0,0,1,0,0,1
1186,1187,95000,11.46163217,190,107,10615,3,0,TA,440,538,978,1014,1699,2,7,420,0,2677,3979,74,3,0,1,1,0,0,1,0,1,1,1,0,1
1187,1188,262000,12.47609978,20,89,12461,8,0,Gd,1456,168,1624,1624,1624,1,5,757,0,3248,4001,306,3,3,0,1,0,0,1,0,0,1,2,0,2
1188,1189,195000,12.18075484,60,68,8935,7,95,Gd,0,831,831,831,1660,1,7,493,144,2491,4011,68,2.5,0,1,1,1,0,1,0,1,1,2,0,1
1189,1190,189000,12.14950229,60,60,7500,7,0,TA,0,994,994,1028,1804,1,7,442,140,2798,4009,60,2.5,0,1,1,1,0,1,0,0,1,2,0,1
1190,1191,168000,12.03171926,190,70.04995837,32463,4,149,TA,1159,90,1249,1622,1622,1,7,1356,439,2871,3982,0,2,3,0,0,1,0,1,0,0,1,1,1,1
1191,1192,174000,12.06681058,160,24,2645,8,456,Gd,0,776,776,764,1441,1,5,492,206,2217,4007,0,2.5,0,1,0,1,0,1,0,0,1,2,0,1
1192,1193,125000,11.73606902,50,60,9600,5,0,TA,0,702,702,842,1472,1,6,250,0,2174,4001,84,1,0,1,1,0,0,1,0,0,1,2,0,1
1193,1194,165000,12.01370075,120,70.04995837,4500,6,425,TA,883,341,1224,1224,1224,1,5,402,0,2448,4008,304,3,0,0,1,0,0,1,1,0,1,2,0,1
1194,1195,158000,11.97035031,60,80,9364,6,143,TA,371,292,663,663,1352,1,7,299,379,2015,3979,36,1.5,0,1,1,1,0,1,0,0,1,1,1,1
1195,1196,176000,12.07823927,60,51,8029,6,0,TA,0,728,728,728,1456,1,8,400,100,2184,4013,24,2.5,0,1,1,1,0,1,0,1,1,2,0,1
1196,1197,219210,12.29778545,60,58,14054,7,0,Gd,0,879,879,879,1863,1,9,660,100,2742,4012,17,2.5,3,1,1,1,0,1,0,1,1,2,0,1
1197,1198,144000,11.87756858,75,65,8850,7,0,TA,0,815,815,815,1690,1,7,225,0,2505,3956,330,1,0,1,1,0,0,1,0,1,1,0,0,1
1198,1199,178000,12.08953883,20,70,9100,7,0,Gd,0,1212,1212,1212,1212,1,6,573,356,2424,4010,0,2,0,0,0,1,0,1,0,0,1,2,0,1
1199,1200,148000,11.90496755,20,75,11235,4,51,TA,547,504,1051,1382,1382,1,6,459,0,2433,3985,82,1.5,0,0,1,0,0,1,0,0,1,1,0,1
1200,1201,116050,11.66177641,20,71,9353,4,0,TA,0,864,864,864,864,1,5,280,0,1728,3976,0,1,0,0,0,0,0,1,0,0,1,1,0,1
1201,1202,197900,12.19551713,60,80,10400,7,0,TA,0,866,866,866,1779,1,6,546,198,2645,4007,36,2.5,0,1,1,1,0,1,0,0,1,2,0,1
1202,1203,117000,11.66992921,50,50,6000,5,0,TA,0,884,884,884,1348,1,5,216,0,2232,4006,208,2,0,1,1,0,0,1,0,0,1,0,0,1
1203,1204,213000,12.26904744,20,75,9750,7,171,Gd,0,1630,1630,1630,1630,1,6,451,74,3260,4010,234,2,0,0,1,1,0,1,0,0,1,2,0,1
1204,1205,153500,11.94145585,20,78,10140,5,0,TA,788,268,1056,1074,1074,1,6,495,0,2130,3981,88,2.5,0,0,1,0,0,1,0,0,1,1,0,1
1205,1206,271900,12.51318963,20,90,14684,7,234,Gd,485,1496,2158,2196,2196,1,7,701,84,4354,4000,70,2,3,0,1,1,0,1,0,1,1,1,0,1
1206,1207,107000,11.58058411,20,70.04995837,8900,4,0,TA,1056,0,1056,1056,1056,1,5,384,0,2112,3972,42,2,0,0,1,0,0,1,0,0,1,1,0,1
1207,1208,200000,12.20607265,20,70,9135,6,120,Gd,340,1342,1682,1700,1700,1,7,544,192,3382,4009,23,3,0,0,1,1,0,1,0,0,1,2,0,1
1208,1209,140000,11.8493977,20,70,7763,5,0,TA,504,319,931,1283,1283,1,6,506,0,2214,3988,0,2,0,0,0,0,0,1,0,0,1,1,0,1
1209,1210,290000,12.5776362,20,85,10182,8,420,Gd,1220,440,1660,1660,1660,1,8,500,322,3320,4012,50,3,0,0,1,1,0,1,1,1,1,2,1,1
1210,1211,189000,12.14950229,60,70,11218,6,0,Gd,0,1055,1055,1055,1845,1,8,462,635,2900,4002,104,2.5,0,1,1,1,0,1,0,0,1,2,0,1
1211,1212,164000,12.00762171,50,152,12134,8,0,Gd,427,132,559,1080,1752,1,8,492,325,2311,4015,12,2,0,1,1,1,0,1,0,1,1,0,0,1
1212,1213,113000,11.6351431,30,50,9340,4,0,TA,344,328,672,672,672,1,4,234,0,1344,3959,113,2,0,0,1,0,0,1,0,0,1,1,0,1
1213,1214,145000,11.88448902,80,70.04995837,10246,4,0,TA,648,0,648,960,960,1,3,364,88,1608,4007,0,1.5,0,0,0,1,0,1,0,1,1,1,0,1
1214,1215,134500,11.80931948,85,69,10205,5,0,TA,784,141,925,999,999,1,6,300,150,1924,3968,72,2,0,0,1,1,0,1,0,1,1,1,0,1
1215,1216,125000,11.73606902,20,99,7094,5,0,TA,180,340,894,894,894,1,5,384,0,1788,3973,0,1,0,0,0,0,0,1,0,1,1,1,0,1
1216,1217,112000,11.62625415,90,68,8930,6,0,TA,0,0,0,1318,1902,2,8,539,0,1902,3988,0,2,0,1,0,0,0,1,0,0,1,0,0,1
1217,1218,229456,12.34346657,20,72,8640,8,72,Gd,936,364,1300,1314,1314,1,6,552,135,2614,4018,112,3,0,0,1,1,0,1,0,0,1,2,1,1
1218,1219,80500,11.29601246,50,52,6240,4,0,TA,0,0,0,672,912,1,3,0,0,912,3956,0,1,0,1,0,0,0,1,0,0,1,0,0,1
1219,1220,91500,11.42409425,160,21,1680,6,236,TA,0,672,672,672,1218,1,7,0,201,1890,3977,0,1.5,0,1,0,1,0,1,0,0,1,1,0,0
1220,1221,115000,11.65268741,20,66,7800,5,0,TA,312,0,912,912,912,1,5,288,0,1824,3970,0,1,0,0,0,0,0,1,0,1,1,1,0,1
1221,1222,134000,11.80559508,20,55,8250,5,0,TA,250,210,952,1211,1211,1,5,322,0,2163,3976,63,1,0,0,1,0,0,1,0,0,1,1,0,1
1222,1223,143000,11.87059991,50,78,10496,6,320,TA,196,844,1040,1168,1846,1,7,315,0,2886,3957,0,2,0,1,0,0,0,1,0,0,1,1,0,1
1223,1224,137900,11.83428406,20,89,10680,5,44,TA,756,1380,2136,2136,2136,1,7,528,0,4272,3957,30,2,0,0,1,0,0,1,0,0,1,1,0,1
1224,1225,184000,12.12269104,60,60,15384,7,0,Gd,724,64,788,788,1490,1,8,388,100,2278,4013,75,3.5,0,1,1,1,0,1,0,1,1,2,0,1
1225,1226,145000,11.88448902,80,65,10482,6,63,TA,507,81,588,1138,1138,1,6,264,224,1726,3965,0,1.5,0,0,0,1,0,1,0,0,1,1,0,1
1226,1227,214000,12.27373129,60,86,14598,6,74,Gd,0,894,894,894,1933,1,9,668,100,2827,4015,18,2.5,3,1,1,1,0,1,0,1,1,2,1,1
1227,1228,147000,11.89818787,20,72,8872,5,300,TA,595,317,912,912,912,1,5,576,0,1824,4016,240,2,0,0,1,0,0,1,0,0,1,1,0,1
1228,1229,367294,12.8139179,120,65,8769,9,766,Ex,1540,162,1702,1702,1702,1,7,1052,0,3404,4016,296,2.5,3,0,1,0,0,1,1,0,1,2,0,2
1229,1230,127000,11.75194237,80,70,7910,5,0,TA,666,409,1075,1507,1507,1,7,404,0,2582,3968,0,2,0,0,0,0,0,1,0,0,1,1,0,1
1230,1231,190000,12.15477935,90,70.04995837,18890,5,1,TA,498,652,1361,1361,2620,2,12,600,155,3981,3984,169,3,0,1,1,1,0,1,0,1,1,1,0,1
1231,1232,132500,11.79433792,90,70,7728,5,120,TA,803,303,1106,1190,1190,1,6,540,0,2296,3968,18,2,0,0,1,0,0,1,0,0,1,1,0,1
1232,1233,101800,11.53076538,90,70,9842,4,0,TA,0,0,0,1224,1224,2,6,462,0,1224,3969,0,2,0,0,0,0,0,1,0,0,1,0,0,1
1233,1234,142000,11.86358234,20,70.04995837,12160,5,180,TA,1000,188,1188,1188,1188,1,6,531,0,2376,3969,0,2,0,0,0,0,0,1,0,1,1,1,0,1
1234,1235,130000,11.77528973,70,55,8525,5,0,TA,0,940,940,1024,1964,1,7,0,0,2904,3958,192,1.5,0,1,1,0,0,1,0,0,1,2,0,1
1235,1236,138887,11.84141593,70,96,13132,5,0,TA,0,747,747,892,1784,1,9,180,203,2531,3956,40,1.5,0,1,1,1,0,1,0,0,1,0,0,1
1236,1237,175500,12.07539432,160,36,2628,7,106,Gd,0,764,764,764,1626,1,6,474,0,2390,4013,27,2.5,0,1,1,0,0,1,0,0,1,2,1,2
1237,1238,195000,12.18075484,60,41,12393,7,0,Gd,0,847,847,847,1948,1,8,434,100,2795,4011,48,2.5,0,1,1,1,0,1,0,1,1,2,0,1
1238,1239,142500,11.86709728,20,63,13072,6,0,Gd,0,1141,1141,1141,1141,1,6,484,0,2282,4011,0,1.5,0,0,0,0,0,1,0,0,1,2,0,1
1239,1240,265900,12.49087558,20,64,9037,8,32,Gd,428,1048,1476,1484,1484,1,6,472,120,2960,4013,33,2,0,0,1,1,0,1,0,1,1,2,0,1
1240,1241,224900,12.32341114,60,65,8158,7,252,Gd,550,334,884,884,1768,1,8,543,0,2652,4011,63,3.5,0,1,1,0,0,1,0,0,1,2,0,1
1241,1242,248328,12.42250573,20,83,9849,7,0,Gd,0,1689,1689,1689,1689,1,7,954,0,3378,4014,56,2,3,0,1,0,0,1,0,0,1,2,1,1
1242,1243,170000,12.04355372,85,85,10625,7,81,TA,885,0,1053,1173,1173,1,6,528,0,2226,3984,120,3,0,0,1,0,0,1,0,0,1,1,0,1
1243,1244,465000,13.04979268,20,107,13891,10,103.6852617,Ex,1386,690,2076,2076,2076,1,7,850,216,4152,4012,229,3.5,3,0,1,1,0,1,1,0,1,2,0,2
1244,1245,230000,12.34583459,70,70.04995837,11435,8,0,TA,0,792,792,792,1517,1,7,400,0,2309,3956,0,1,0,1,0,0,0,1,0,1,1,2,0,1
1245,1246,178000,12.08953883,80,78,12090,6,74,TA,0,585,585,1140,1868,1,7,477,268,2453,4010,259,3.5,0,1,1,1,0,1,0,0,1,1,0,1
1246,1247,186500,12.13618652,60,65,8125,7,0,Gd,0,756,756,756,1553,1,6,615,0,2309,4012,45,2.5,0,1,1,0,0,1,0,0,1,2,0,1
1247,1248,169900,12.04296531,80,70.04995837,12328,6,335,TA,539,473,1012,1034,1034,1,6,888,0,2046,3986,0,2,3,0,0,0,0,1,0,1,1,1,0,1
1248,1249,129500,11.77143616,75,60,9600,6,0,TA,319,416,735,1134,2058,1,8,396,0,2793,3958,259,1.5,0,1,1,0,0,1,0,0,1,0,0,1
1249,1250,119000,11.68687877,20,60,7200,5,0,TA,534,246,876,988,988,1,6,276,0,1864,3957,80,1,0,0,1,0,0,1,0,0,1,1,0,1
1250,1251,244000,12.4049235,20,93,11160,7,0,Gd,1065,1045,2110,2110,2110,1,8,522,0,4220,3978,0,3.5,0,0,0,0,0,1,0,0,1,1,0,1
1251,1252,171750,12.05379521,120,70.04995837,3136,7,163,Gd,0,1405,1405,1405,1405,1,6,478,148,2810,4009,36,2,0,0,1,1,0,1,0,1,1,2,1,2
1252,1253,130000,11.77528973,20,62,9858,5,0,TA,510,354,864,874,874,1,5,288,33,1738,3977,0,2,0,0,0,1,0,1,0,0,1,1,0,1
1253,1254,294000,12.59133505,60,70.04995837,17542,7,0,Gd,125,36,1192,1516,2167,1,9,518,220,3359,4010,47,3.5,0,1,1,1,0,1,0,1,1,1,0,1
1254,1255,165400,12.01612206,60,60,6931,7,92,Gd,0,746,746,760,1656,1,7,397,178,2402,4012,128,2.5,0,1,1,1,0,1,0,0,1,2,1,1
1255,1256,127500,11.75587164,50,52,6240,6,0,TA,425,459,884,959,1367,1,6,560,0,2251,3957,120,1,0,1,1,0,0,1,0,0,1,0,0,1
1256,1257,301500,12.6165253,20,91,14303,8,554,Gd,1314,672,1986,1987,1987,1,7,691,262,3973,4002,36,3,0,0,1,1,0,1,0,1,1,2,0,2
1257,1258,99900,11.51192496,30,56,4060,5,0,TA,0,864,864,864,864,1,4,0,0,1728,3959,96,1,0,0,1,0,0,1,0,0,1,2,0,1
1258,1259,190000,12.15477935,80,59,9587,7,182,Gd,655,201,856,1166,1166,1,5,400,212,2022,4013,0,3,0,0,0,1,0,1,0,1,1,2,1,1
1259,1260,151000,11.92503512,20,65,9750,6,0,TA,602,14,1054,1054,1054,1,6,460,180,2108,3977,80,2.5,0,0,1,1,0,1,0,0,1,1,0,1
1260,1261,181000,12.10625231,60,70.04995837,24682,6,0,TA,0,841,841,892,1675,1,7,502,0,2516,4008,103,2.5,0,1,1,0,0,1,0,1,1,2,0,1
1261,1262,128900,11.76679219,20,80,9600,5,0,TA,504,546,1050,1050,1050,1,5,338,0,2100,3965,0,1,0,0,0,0,0,1,0,0,1,1,0,1
1262,1263,161500,11.99226042,50,70.04995837,11250,4,0,TA,0,1104,1104,1104,1788,1,8,304,120,2892,3998,0,2,0,1,0,1,0,1,0,0,1,1,0,1
1263,1264,180500,12.10348606,70,60,13515,6,0,TA,0,764,764,1060,1824,1,8,520,0,2588,3957,126,1,0,1,1,0,0,1,0,0,1,2,0,1
1264,1265,181000,12.10625231,120,34,4060,6,0,Gd,266,1139,1405,1337,1337,1,5,511,144,2742,4007,68,3,0,0,1,1,0,1,0,0,1,2,0,1
1265,1266,183900,12.12214741,160,35,3735,7,218,Gd,450,241,691,713,1452,1,6,506,0,2143,4005,34,3.5,0,1,1,0,0,1,0,0,1,2,0,1
1266,1267,122000,11.71177632,190,60,10120,7,0,Fa,0,925,925,964,1889,2,9,308,0,2814,3957,264,1.5,0,1,1,0,0,1,0,1,1,1,0,1
1267,1268,378500,12.84397135,20,89,13214,9,0,Ex,0,2002,2002,2018,2018,1,10,746,144,4020,4019,76,2,3,0,1,1,0,1,1,1,1,2,0,1
1268,1269,381000,12.85055465,50,70.04995837,14100,8,632,TA,192,536,728,1968,3447,1,11,1014,314,4175,4005,12,3.5,3,1,1,1,0,1,0,1,1,1,0,1
1269,1270,144000,11.87756858,50,78,11344,5,180,TA,460,414,874,874,1524,1,7,315,0,2398,3965,0,1.5,0,1,0,0,0,1,0,0,1,1,0,1
1270,1271,260000,12.46843691,40,70.04995837,23595,7,0,Gd,1258,74,1332,1332,1524,1,4,586,268,2856,3989,0,2.5,0,1,0,1,0,1,0,0,1,2,0,1
1271,1272,185750,12.13215696,20,70.04995837,9156,6,0,TA,0,1489,1489,1489,1489,1,7,462,0,2978,3977,0,2,0,0,0,0,0,1,0,1,1,1,0,1
1272,1273,137000,11.8277362,20,70.04995837,13526,5,114,TA,560,0,935,935,935,1,5,288,180,1870,3971,0,2,0,0,0,1,0,1,0,1,1,1,0,1
1273,1274,177000,12.08390501,80,124,11512,6,84,TA,719,300,1019,1357,1357,1,5,312,0,2376,4014,163,2,0,0,1,0,0,1,0,1,1,1,0,1
1274,1275,139000,11.84222921,50,53,5362,5,0,TA,0,661,661,661,1250,1,8,552,242,1911,4010,81,2,0,1,1,1,0,1,0,0,1,2,0,1
1275,1276,137000,11.8277362,90,95,11345,5,567,TA,220,708,928,928,1920,2,10,400,0,2848,3957,0,2,0,1,0,0,0,1,0,0,1,1,1,1
1276,1277,162000,11.99535161,60,70.04995837,12936,6,0,TA,593,130,723,735,1395,1,6,497,294,2118,3981,116,2,0,1,1,1,0,1,0,1,1,1,0,1
1277,1278,197900,12.19551713,80,70.04995837,17871,6,359,TA,528,1152,1680,1724,1724,1,7,480,0,3404,3985,0,2.5,0,0,0,0,0,1,0,1,1,1,0,1
1278,1279,237000,12.37581542,60,75,9473,8,103.6852617,Gd,804,324,1128,1128,2031,1,7,577,0,3159,4010,211,3.5,0,1,1,0,0,1,0,0,1,2,0,1
1279,1280,68400,11.1331281,50,60,7500,4,0,TA,0,698,698,698,1128,1,6,528,30,1826,3960,164,1,0,1,1,1,0,1,0,0,1,1,0,0
1280,1281,227000,12.3327053,20,67,9808,7,110,Gd,788,785,1573,1573,1573,1,6,544,0,3146,4011,72,3,0,0,1,0,0,1,0,1,1,2,0,1
1281,1282,180000,12.10071213,20,50,8049,7,54,TA,1053,256,1309,1339,1339,1,6,484,0,2648,3996,148,3,0,0,1,0,0,1,0,1,1,1,0,1
1282,1283,150500,11.92171836,20,61,8800,5,0,TA,532,364,1040,1040,1040,1,5,484,0,2080,4017,288,2,0,0,1,0,0,1,0,1,1,1,0,1
1283,1284,139000,11.84222921,90,94,9400,6,0,TA,0,912,912,912,1824,2,8,0,128,2736,3981,0,3,0,1,0,1,0,1,0,0,1,1,0,1
1284,1285,169000,12.03765399,50,50,9638,6,0,TA,0,804,804,1699,2447,1,10,336,272,3251,4000,158,2,0,1,1,1,0,1,0,0,1,2,0,1
1285,1286,132500,11.79433792,50,50,6000,6,0,TA,0,780,780,825,1412,1,6,280,45,2192,3959,0,1,0,1,0,1,0,1,0,0,1,1,0,1
1286,1287,143000,11.87059991,20,70.04995837,9790,6,451,TA,569,678,1328,1328,1328,1,6,528,0,2656,3973,26,2.5,0,0,1,0,0,1,0,0,1,1,0,1
1287,1288,190000,12.15477935,20,70.04995837,36500,5,621,TA,812,812,1624,1582,1582,1,7,390,168,3206,3970,198,2.5,0,0,1,1,0,1,0,1,1,1,0,1
1288,1289,278000,12.53537639,120,40,5664,8,0,Gd,1158,343,1501,1659,1659,1,5,499,212,3160,4009,59,3,0,0,1,1,0,2,0,1,1,2,0,2
1289,1290,281000,12.54610995,60,86,11065,8,788,Gd,0,1085,1085,1120,1970,1,8,753,177,3055,4012,74,2.5,3,1,1,1,0,1,0,1,1,2,1,2
1290,1291,180500,12.10348606,80,70.04995837,14112,5,86,TA,1014,138,1152,1152,1152,1,6,484,227,2304,3974,0,2,0,0,0,1,0,1,0,1,1,2,0,1
1291,1292,119500,11.69107165,160,21,1680,5,268,TA,231,399,630,630,1302,1,6,264,185,1932,3981,0,2.5,0,1,0,1,0,1,0,0,1,1,0,0
1292,1293,107500,11.58524613,70,60,6600,5,0,TA,0,994,994,1378,2372,2,11,432,0,3366,3974,287,2,0,1,1,0,0,1,0,0,1,0,0,1
1293,1294,162900,12.00089179,60,78,10140,7,0,TA,194,638,832,832,1664,1,8,528,0,2496,3982,287,2.5,0,1,1,0,0,1,0,0,1,2,0,1
1294,1295,115000,11.65268741,20,60,8172,5,0,TA,167,697,864,864,864,1,5,572,0,1728,3996,0,2,0,0,0,0,0,1,0,0,1,1,0,1
1295,1296,138500,11.8386256,20,70,8400,5,168,TA,1016,36,1052,1052,1052,1,5,288,356,2104,3974,0,2.5,0,0,0,1,0,1,0,0,1,1,0,1
1296,1297,155000,11.9511804,20,80,8700,5,148,TA,776,344,1120,1128,1128,1,6,525,192,2248,3971,143,3,0,0,1,1,0,1,0,0,1,1,0,1
1297,1298,140000,11.8493977,180,35,3675,6,82,TA,547,0,547,1072,1072,1,5,525,0,1619,4012,44,3,0,0,1,0,0,1,0,0,1,2,0,1
1299,1300,154000,11.94470788,20,75,7500,5,0,TA,340,0,1246,1246,1246,1,6,305,218,2492,4004,0,2.5,0,0,0,1,0,1,0,0,1,1,0,1
1300,1301,225000,12.32385568,60,70.04995837,10762,7,344,Gd,694,284,978,1005,1983,1,9,490,0,2961,4008,0,2.5,0,1,0,0,0,1,0,1,1,2,0,1
1301,1302,177500,12.08672589,70,70.04995837,7500,6,0,TA,547,224,771,753,1494,1,7,213,0,2265,3959,224,1,0,1,1,0,0,1,0,1,1,1,0,1
1302,1303,290000,12.5776362,60,92,10120,8,391,Gd,740,425,1165,1203,2526,1,8,844,309,3691,4000,78,3.5,3,1,1,1,0,1,0,0,1,2,0,2
1303,1304,232000,12.35449265,20,73,8688,7,228,Gd,0,1616,1616,1616,1616,1,7,834,208,3232,4011,59,2,3,0,1,1,0,1,0,0,1,2,0,1
1304,1305,130000,11.77528973,160,32,3363,7,117,Gd,0,976,976,976,1708,1,7,380,0,2684,4010,40,2,0,1,1,0,0,1,0,0,1,2,1,1
1305,1306,325000,12.69158046,20,108,13173,9,300,Gd,1572,80,1652,1652,1652,1,6,840,404,3304,4016,102,3,0,0,1,1,0,2,1,1,1,2,1,2
1306,1307,202500,12.21849517,120,48,6955,7,94,Gd,0,1368,1368,1368,1368,1,6,474,132,2736,4012,35,2,0,0,1,1,0,1,0,1,1,2,1,2
1307,1308,138000,11.83500896,20,60,8072,5,0,TA,746,244,990,990,990,1,5,480,0,1980,4004,64,2,0,0,1,0,0,1,0,0,1,2,0,1
1308,1309,147000,11.89818787,20,100,12000,5,0,TA,144,172,924,1122,1122,1,6,528,0,2046,4013,36,2,0,0,1,0,0,1,0,0,1,1,0,1
1309,1310,179200,12.09625778,20,70.04995837,7153,6,88,TA,1200,78,1278,1294,1294,1,6,496,112,2572,3999,51,3,0,0,1,1,0,1,0,0,1,1,0,1
1310,1311,335000,12.72188581,20,100,17500,7,0,Gd,1406,496,1902,1902,1902,1,7,567,0,3804,4012,369,3,0,0,1,0,0,1,0,0,1,2,0,1
1311,1312,203000,12.22096126,20,68,8814,7,80,Gd,925,349,1274,1274,1274,1,6,508,264,2548,4014,98,3,0,0,1,1,0,1,0,0,1,2,0,1
1312,1313,302000,12.6181823,60,70.04995837,9572,8,336,Gd,482,971,1453,1453,2810,1,9,750,500,4263,3997,0,2.5,0,1,0,1,0,2,1,1,1,2,0,2
1313,1314,333168,12.71640215,60,108,14774,9,165,Gd,0,1393,1393,1422,2599,1,10,779,668,3992,4009,30,2.5,3,1,1,1,0,1,0,1,1,2,0,2
1314,1315,119000,11.68687877,20,60,8190,4,0,TA,732,216,948,948,948,1,5,280,0,1896,3961,36,2,0,0,1,0,0,1,0,0,1,1,0,1
1315,1316,206900,12.23999086,60,85,11075,6,0,TA,500,176,952,1092,2112,1,9,576,280,3064,3977,0,2.5,0,1,0,1,0,1,0,0,1,1,0,1
1316,1317,295493,12.59640043,20,61,10226,8,270,Gd,0,1622,1622,1630,1630,1,8,860,172,3252,4017,42,3,3,0,1,1,0,1,1,1,1,2,1,1
1317,1318,208900,12.24961095,120,47,4230,7,0,Gd,0,1352,1352,1352,1352,1,5,466,0,2704,4014,241,2,0,0,1,0,0,1,1,0,1,2,0,1
1318,1319,275000,12.52452638,20,70.04995837,14781,8,178,Gd,0,1753,1753,1787,1787,1,7,748,198,3540,4008,150,2,3,0,1,1,0,1,0,1,1,2,0,1
