,Id,MSSubClass,LotFrontage,LotArea,OverallQual,YearBuilt,MasVnrArea,ExterQual,BsmtCond,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,GarageType,GarageFinish,GarageArea,GarageQual,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,SalePrice,SalePrice_log,TotalSF,Age,TotPorchSF,TotBaths,TotCarGarage,Has2ndFl,HasPorch,HasDeck,HasPool,HasFirePlace,HasGasHeating,HasSBrkr,HasExBsmtQual,HasGd,HasGLQ,HasPavedDrive,HasIrregularLotShape,HasLandSlope,FoundationType,HasStoneMas,NeighborhoodType
1201,1202,60,80.0,10400,7,1998,0.0,TA,TA,Unf,0,866,866,Ex,Y,866,913,1779,0,0,2,1,1,Gd,6,Attchd,RFn,546,TA,198,36,0,0,0,197900,12.195517131590657,2645,11,36,2.5,0,1,1,1,0,1,1,1,0,0,0,1,0,0,2,0,1
1202,1203,50,50.0,6000,5,1925,0.0,TA,TA,Unf,0,884,884,Ex,Y,884,464,1348,1,0,1,0,1,TA,5,Detchd,Unf,216,TA,0,0,208,0,0,117000,11.669929213779893,2232,12,208,2.0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1203,1204,20,75.0,9750,7,2000,171.0,Gd,TA,Unf,0,1630,1630,Ex,Y,1630,0,1630,0,0,2,0,1,Gd,6,Attchd,Unf,451,TA,74,234,0,0,0,213000,12.269047444691562,3260,8,234,2.0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,2,0,1
1204,1205,20,78.0,10140,5,1975,0.0,TA,TA,ALQ,788,268,1056,Ex,Y,1074,0,1074,1,0,1,1,1,TA,6,Attchd,RFn,495,TA,0,88,0,0,0,153500,11.941455846009388,2130,31,88,2.5,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1
1205,1206,20,90.0,14684,7,1990,234.0,Gd,TA,ALQ,485,1496,2158,Gd,Y,2196,0,2196,0,0,2,0,1,Gd,7,Attchd,RFn,701,TA,84,70,0,0,0,271900,12.513189630620563,4354,18,70,2.0,3,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1
1206,1207,20,70.04995836802665,8900,4,1966,0.0,TA,TA,Rec,1056,0,1056,TA,Y,1056,0,1056,1,0,1,0,1,TA,5,Detchd,Unf,384,TA,0,42,0,0,0,107000,11.580584113444043,2112,40,42,2.0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1
1207,1208,20,70.0,9135,6,2003,120.0,Gd,TA,GLQ,340,1342,1682,Ex,Y,1700,0,1700,1,0,2,0,1,Gd,7,Attchd,RFn,544,TA,192,23,0,0,0,200000,12.206072645530174,3382,3,23,3.0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,2,0,1
1208,1209,20,70.0,7763,5,1962,0.0,TA,TA,Rec,504,319,931,TA,Y,1283,0,1283,1,0,1,0,1,TA,6,Detchd,Unf,506,TA,0,0,0,0,0,140000,11.84939770159144,2214,28,0,2.0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1
1209,1210,20,85.0,10182,8,2006,420.0,Gd,TA,GLQ,1220,440,1660,Ex,Y,1660,0,1660,1,0,2,0,1,Gd,8,Attchd,RFn,500,TA,322,50,0,0,0,290000,12.577636201962656,3320,0,50,3.0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,2,1,1
1210,1211,60,70.0,11218,6,1992,0.0,Gd,TA,Unf,0,1055,1055,Ex,Y,1055,790,1845,0,0,2,1,1,Gd,8,Attchd,RFn,462,TA,635,104,0,0,0,189000,12.14950229404178,2900,18,104,2.5,0,1,1,1,0,1,1,1,0,0,0,1,0,0,2,0,1
1211,1212,50,152.0,12134,8,1988,0.0,Gd,TA,GLQ,427,132,559,Gd,Y,1080,672,1752,0,0,2,0,1,TA,8,Basment,RFn,492,TA,325,12,0,0,0,164000,12.007621706806335,2311,5,12,2.0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1
1212,1213,30,50.0,9340,4,1941,0.0,TA,TA,Rec,344,328,672,TA,Y,672,0,672,1,0,1,0,1,TA,4,Attchd,Unf,234,TA,0,113,0,0,0,113000,11.635143097694478,1344,59,113,2.0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
1213,1214,80,70.04995836802665,10246,4,1965,0.0,TA,Gd,GLQ,648,0,648,Ex,Y,960,0,960,1,1,0,0,1,TA,3,Attchd,Unf,364,TA,88,0,0,0,0,145000,11.884489021402711,1608,5,0,1.5,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1
1214,1215,85,69.0,10205,5,1962,0.0,TA,TA,BLQ,784,141,925,TA,Y,999,0,999,1,0,1,0,1,TA,6,Attchd,Unf,300,TA,150,72,0,0,0,134500,11.809319478024031,1924,44,72,2.0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1
1215,1216,20,99.0,7094,5,1966,0.0,TA,TA,Rec,180,340,894,TA,Y,894,0,894,0,0,1,0,1,TA,5,Detchd,RFn,384,TA,0,0,0,0,0,125000,11.736069016284437,1788,41,0,1.0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1
1216,1217,90,68.0,8930,6,1978,0.0,TA,None,None,0,0,0,TA,Y,1318,584,1902,0,0,2,0,2,TA,8,Attchd,Unf,539,TA,0,0,0,0,0,112000,11.626254150277232,1902,32,0,2.0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
1217,1218,20,72.0,8640,8,2009,72.0,Gd,TA,GLQ,936,364,1300,Ex,Y,1314,0,1314,1,0,2,0,1,Gd,6,Attchd,RFn,552,TA,135,112,0,0,0,229456,12.343466568968994,2614,0,112,3.0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,2,1,1
1218,1219,50,52.0,6240,4,1947,0.0,TA,None,None,0,0,0,Gd,N,672,240,912,0,0,1,0,1,TA,3,None,None,0,None,0,0,0,0,0,80500,11.296012463406655,912,56,0,1.0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1219,1220,160,21.0,1680,6,1971,236.0,TA,TA,Unf,0,672,672,TA,Y,672,546,1218,0,0,1,1,1,TA,7,None,None,0,None,201,0,0,0,0,91500,11.424094251263613,1890,35,0,1.5,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
1220,1221,20,66.0,7800,5,1964,0.0,TA,TA,Rec,312,0,912,TA,Y,912,0,912,0,0,1,0,1,TA,5,Attchd,Unf,288,TA,0,0,0,0,0,115000,11.652687407345388,1824,42,0,1.0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1
1221,1222,20,55.0,8250,5,1968,0.0,TA,TA,BLQ,250,210,952,Ex,Y,1211,0,1211,0,0,1,0,1,TA,5,Attchd,Unf,322,TA,0,63,0,0,0,134000,11.805595078933049,2163,40,63,1.0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1
1222,1223,50,78.0,10496,6,1949,320.0,TA,TA,Rec,196,844,1040,Ex,Y,1168,678,1846,0,0,2,0,1,TA,7,Attchd,Unf,315,TA,0,0,0,0,0,143000,11.870599909242044,2886,57,0,2.0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1
1223,1224,20,89.0,10680,5,1951,44.0,TA,Fa,LwQ,756,1380,2136,TA,N,2136,0,2136,0,0,2,0,1,TA,7,Detchd,Unf,528,TA,0,30,0,0,0,137900,11.834284063781393,4272,55,30,2.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1
1224,1225,60,60.0,15384,7,2004,0.0,Gd,TA,GLQ,724,64,788,Ex,Y,788,702,1490,1,0,2,1,1,Gd,8,Attchd,Fin,388,TA,100,75,0,0,0,184000,12.122691036591123,2278,3,75,3.5,0,1,1,1,0,1,1,1,0,0,1,1,1,0,2,0,1
1225,1226,80,65.0,10482,6,1958,63.0,TA,TA,GLQ,507,81,588,Ex,Y,1138,0,1138,0,1,1,0,1,TA,6,Attchd,RFn,264,TA,224,0,0,0,0,145000,11.884489021402711,1726,49,0,1.5,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1
1226,1227,60,86.0,14598,6,2007,74.0,Gd,TA,Unf,0,894,894,Ex,Y,894,1039,1933,0,0,2,1,1,Gd,9,BuiltIn,Fin,668,TA,100,18,0,0,0,214000,12.273731294003989,2827,1,18,2.5,3,1,1,1,0,1,1,1,0,0,0,1,1,0,2,1,1
1227,1228,20,72.0,8872,5,1965,300.0,TA,TA,ALQ,595,317,912,Ex,Y,912,0,912,1,0,1,0,1,Gd,5,Detchd,Unf,576,TA,0,240,0,0,0,147000,11.898187865760873,1824,0,240,2.0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1
1228,1229,120,65.0,8769,9,2008,766.0,Ex,TA,GLQ,1540,162,1702,Ex,Y,1702,0,1702,1,0,1,1,1,Ex,7,Attchd,Fin,1052,TA,0,72,0,0,224,367294,12.813917896253697,3404,0,296,2.5,3,0,1,0,0,1,1,1,1,0,1,1,0,0,2,0,2
1229,1230,80,70.0,7910,5,1960,0.0,TA,TA,ALQ,666,409,1075,Gd,Y,1507,0,1507,0,0,2,0,1,TA,7,Basment,Unf,404,TA,0,0,0,0,0,127000,11.751942365440728,2582,48,0,2.0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1
1230,1231,90,70.04995836802665,18890,5,1977,1.0,TA,TA,GLQ,498,652,1361,Ex,Y,1361,1259,2620,0,0,2,2,2,TA,12,BuiltIn,RFn,600,TA,155,24,145,0,0,190000,12.154779351142624,3981,30,169,3.0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1
1231,1232,90,70.0,7728,5,1962,120.0,TA,TA,ALQ,803,303,1106,TA,Y,1190,0,1190,1,0,1,0,1,TA,6,Attchd,Unf,540,TA,0,18,0,0,0,132500,11.794337924408413,2296,44,18,2.0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1
1232,1233,90,70.0,9842,4,1962,0.0,TA,None,None,0,0,0,TA,Y,1224,0,1224,0,0,2,0,2,TA,6,CarPort,Unf,462,TA,0,0,0,0,0,101800,11.53076538309856,1224,45,0,2.0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
1233,1234,20,70.04995836802665,12160,5,1959,180.0,TA,TA,Rec,1000,188,1188,Fa,Y,1188,0,1188,1,0,1,0,1,TA,6,Attchd,RFn,531,TA,0,0,0,0,0,142000,11.863582336583399,2376,51,0,2.0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1
1234,1235,70,55.0,8525,5,1911,0.0,TA,TA,Unf,0,940,940,TA,N,1024,940,1964,0,0,1,1,1,TA,7,None,None,0,None,0,192,0,0,0,130000,11.77528972943772,2904,58,192,1.5,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2,0,1
1235,1236,70,96.0,13132,5,1914,0.0,TA,TA,Unf,0,747,747,Gd,Y,892,892,1784,0,0,1,1,1,TA,9,Detchd,Unf,180,Fa,203,40,0,0,0,138887,11.841415931849784,2531,56,40,1.5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
1236,1237,160,36.0,2628,7,2003,106.0,Gd,TA,Unf,0,764,764,Ex,Y,764,862,1626,0,0,2,1,1,Gd,6,BuiltIn,RFn,474,TA,0,27,0,0,0,175500,12.075394321888057,2390,7,27,2.5,0,1,1,0,0,1,1,1,0,0,0,1,0,0,2,1,2
1237,1238,60,41.0,12393,7,2004,0.0,Gd,TA,Unf,0,847,847,Ex,Y,847,1101,1948,0,0,2,1,1,Gd,8,BuiltIn,Fin,434,TA,100,48,0,0,0,195000,12.180754837545884,2795,1,48,2.5,0,1,1,1,0,1,1,1,0,0,0,1,1,0,2,0,1
1238,1239,20,63.0,13072,6,2005,0.0,Gd,TA,Unf,0,1141,1141,Ex,Y,1141,0,1141,0,0,1,1,1,TA,6,Detchd,Unf,484,TA,0,0,0,0,0,142500,11.867097278690842,2282,1,0,1.5,0,0,0,0,0,1,1,1,0,0,0,1,0,0,2,0,1
1239,1240,20,64.0,9037,8,2006,32.0,Gd,TA,GLQ,428,1048,1476,Ex,Y,1484,0,1484,0,0,2,0,1,Ex,6,Attchd,RFn,472,TA,120,33,0,0,0,265900,12.490875577231112,2960,1,33,2.0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,2,0,1
1240,1241,60,65.0,8158,7,2003,252.0,Gd,TA,GLQ,550,334,884,Ex,Y,884,884,1768,1,0,2,1,1,Gd,8,Attchd,RFn,543,TA,0,63,0,0,0,224900,12.323411137947407,2652,5,63,3.5,0,1,1,0,0,1,1,1,0,0,1,1,0,0,2,0,1
1241,1242,20,83.0,9849,7,2007,0.0,Gd,TA,Unf,0,1689,1689,Ex,Y,1689,0,1689,0,0,2,0,1,Gd,7,Attchd,RFn,954,TA,0,56,0,0,0,248328,12.422505731952896,3378,0,56,2.0,3,0,1,0,0,1,1,1,0,0,0,1,0,0,2,1,1
1242,1243,85,85.0,10625,7,1974,81.0,TA,TA,GLQ,885,0,1053,TA,Y,1173,0,1173,1,0,2,0,1,Gd,6,Attchd,RFn,528,TA,0,120,0,0,0,170000,12.043553716032399,2226,36,120,3.0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1
1243,1244,20,107.0,13891,10,2006,103.68526170798899,Ex,Gd,GLQ,1386,690,2076,Ex,Y,2076,0,2076,1,0,2,1,1,Ex,7,Attchd,Fin,850,TA,216,229,0,0,0,465000,13.049792684569493,4152,0,229,3.5,3,0,1,1,0,1,1,1,1,1,1,1,0,0,2,0,2
1244,1245,70,70.04995836802665,11435,8,1929,0.0,TA,TA,Unf,0,792,792,Fa,Y,792,725,1517,0,0,1,0,1,Gd,7,Detchd,Unf,400,TA,0,0,0,0,0,230000,12.345834587905333,2309,56,0,1.0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,2,0,1
1245,1246,80,78.0,12090,6,1984,74.0,TA,TA,Unf,0,585,585,Ex,Y,1140,728,1868,0,0,3,1,1,TA,7,BuiltIn,Fin,477,TA,268,112,0,0,147,178000,12.089538829274222,2453,4,259,3.5,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1
1246,1247,60,65.0,8125,7,2005,0.0,Gd,TA,Unf,0,756,756,Ex,Y,756,797,1553,0,0,2,1,1,Gd,6,Attchd,RFn,615,TA,0,45,0,0,0,186500,12.136186518066006,2309,0,45,2.5,0,1,1,0,0,1,1,1,0,0,0,1,0,0,2,0,1
1247,1248,80,70.04995836802665,12328,6,1976,335.0,TA,TA,GLQ,539,473,1012,TA,Y,1034,0,1034,1,0,1,0,1,TA,6,Attchd,Unf,888,TA,0,0,0,0,0,169900,12.042965307660024,2046,34,0,2.0,3,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1
1248,1249,75,60.0,9600,6,1917,0.0,TA,TA,Rec,319,416,735,Fa,N,1134,924,2058,0,0,1,1,1,TA,8,Detchd,Unf,396,Fa,0,0,259,0,0,129500,11.771436160121729,2793,58,259,1.5,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1249,1250,20,60.0,7200,5,1950,0.0,TA,TA,BLQ,534,246,876,TA,Y,988,0,988,0,0,1,0,1,TA,6,Attchd,Unf,276,TA,0,80,0,0,0,119000,11.686878772093667,1864,57,80,1.0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1
1250,1251,20,93.0,11160,7,1968,0.0,Gd,TA,ALQ,1065,1045,2110,Ex,Y,2110,0,2110,1,0,2,1,1,Ex,8,Attchd,Fin,522,TA,0,0,0,0,0,244000,12.404923504275338,4220,42,0,3.5,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1
1251,1252,120,70.04995836802665,3136,7,2003,163.0,Gd,TA,Unf,0,1405,1405,Ex,Y,1405,0,1405,0,0,2,0,1,Gd,6,Attchd,RFn,478,TA,148,36,0,0,0,171750,12.053795210084596,2810,3,36,2.0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,2,1,2
1252,1253,20,62.0,9858,5,1968,0.0,TA,TA,BLQ,510,354,864,TA,Y,874,0,874,1,0,1,0,1,TA,5,Attchd,RFn,288,TA,33,0,0,0,0,130000,11.77528972943772,1738,41,0,2.0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1
1253,1254,60,70.04995836802665,17542,7,1974,0.0,Gd,TA,LwQ,125,36,1192,TA,Y,1516,651,2167,1,0,2,1,1,Gd,9,Attchd,RFn,518,TA,220,47,0,0,0,294000,12.591335046320818,3359,4,47,3.5,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1
1254,1255,60,60.0,6931,7,2003,92.0,Gd,TA,Unf,0,746,746,Ex,Y,760,896,1656,0,0,2,1,1,Gd,7,BuiltIn,Fin,397,TA,178,128,0,0,0,165400,12.016122061571728,2402,4,128,2.5,0,1,1,1,0,1,1,1,0,0,0,1,0,0,2,1,1
1255,1256,50,52.0,6240,6,1931,0.0,TA,Fa,LwQ,425,459,884,TA,Y,959,408,1367,0,0,1,0,1,TA,6,Detchd,Unf,560,TA,0,0,0,0,120,127500,11.755871643580617,2251,57,120,1.0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
1256,1257,20,91.0,14303,8,1994,554.0,Gd,TA,GLQ,1314,672,1986,Ex,Y,1987,0,1987,1,0,2,0,1,Gd,7,Attchd,Fin,691,TA,262,36,0,0,0,301500,12.616525295149378,3973,14,36,3.0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,2,0,2
1257,1258,30,56.0,4060,5,1922,0.0,TA,TA,Unf,0,864,864,Ex,Y,864,0,864,0,0,1,0,1,TA,4,None,None,0,None,0,96,0,0,0,99900,11.511924964636645,1728,59,96,1.0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,2,0,1
1258,1259,80,59.0,9587,7,2005,182.0,Gd,TA,GLQ,655,201,856,Ex,Y,1166,0,1166,1,0,2,0,1,Gd,5,Attchd,Fin,400,TA,212,0,0,0,0,190000,12.154779351142624,2022,3,0,3.0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,2,1,1
1259,1260,20,65.0,9750,6,1969,0.0,TA,TA,ALQ,602,14,1054,Gd,Y,1054,0,1054,1,0,1,1,1,TA,6,Attchd,Unf,460,TA,180,0,0,0,80,151000,11.925035115797062,2108,39,80,2.5,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1
1260,1261,60,70.04995836802665,24682,6,1999,0.0,TA,TA,Unf,0,841,841,Ex,Y,892,783,1675,0,0,2,1,1,TA,7,BuiltIn,Fin,502,TA,0,103,0,0,0,181000,12.106252310247962,2516,10,103,2.5,0,1,1,0,0,1,1,1,0,0,0,1,1,0,2,0,1
1261,1262,20,80.0,9600,5,1956,0.0,TA,TA,Rec,504,546,1050,Gd,Y,1050,0,1050,0,0,1,0,1,TA,5,Attchd,Unf,338,TA,0,0,0,0,0,128900,11.766792188927278,2100,53,0,1.0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1
1262,1263,50,70.04995836802665,11250,4,1957,0.0,TA,TA,Unf,0,1104,1104,Ex,Y,1104,684,1788,1,0,1,0,1,TA,8,Attchd,Unf,304,TA,120,0,0,0,0,161500,11.992260421644849,2892,20,0,2.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1
1263,1264,70,60.0,13515,6,1919,0.0,TA,TA,Unf,0,764,764,Ex,Y,1060,764,1824,0,0,1,0,1,TA,8,Detchd,Unf,520,TA,0,0,126,0,0,180500,12.103486056755072,2588,57,126,1.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2,0,1
1264,1265,120,34.0,4060,6,1998,0.0,Gd,TA,GLQ,266,1139,1405,Ex,Y,1337,0,1337,1,0,2,0,1,Gd,5,Attchd,Fin,511,TA,144,68,0,0,0,181000,12.106252310247962,2742,9,68,3.0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,2,0,1
1265,1266,160,35.0,3735,7,1999,218.0,Gd,TA,GLQ,450,241,691,Ex,Y,713,739,1452,1,0,2,1,1,Gd,6,Detchd,Unf,506,TA,0,34,0,0,0,183900,12.122147410592412,2143,7,34,3.5,0,1,1,0,0,1,1,1,0,0,1,1,0,0,2,0,1
1266,1267,190,60.0,10120,7,1910,0.0,Fa,TA,Unf,0,925,925,TA,N,964,925,1889,0,0,1,1,2,TA,9,Detchd,Unf,308,TA,0,0,264,0,0,122000,11.711776323715394,2814,57,264,1.5,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1
1267,1268,20,89.0,13214,9,2008,0.0,Ex,TA,Unf,0,2002,2002,Ex,Y,2018,0,2018,0,0,2,0,1,Ex,10,Attchd,Fin,746,TA,144,76,0,0,0,378500,12.84397135185964,4020,1,76,2.0,3,0,1,1,0,1,1,1,1,1,0,1,1,0,2,0,1
1268,1269,50,70.04995836802665,14100,8,1935,632.0,TA,TA,Rec,192,536,728,Ex,Y,1968,1479,3447,0,0,3,1,1,Gd,11,BuiltIn,Unf,1014,TA,314,12,0,0,0,381000,12.850554654108839,4175,11,12,3.5,3,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1
1269,1270,50,78.0,11344,5,1958,180.0,TA,TA,BLQ,460,414,874,TA,Y,874,650,1524,0,0,1,1,1,TA,7,Attchd,Unf,315,TA,0,0,0,0,0,144000,11.877568578558138,2398,49,0,1.5,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
1270,1271,40,70.04995836802665,23595,7,1979,0.0,Gd,TA,GLQ,1258,74,1332,TA,Y,1332,192,1524,2,0,0,1,1,Gd,4,Attchd,Fin,586,TA,268,0,0,0,0,260000,12.468436909997665,2856,31,0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,2,0,1
1271,1272,20,70.04995836802665,9156,6,1968,0.0,TA,TA,Unf,0,1489,1489,Gd,Y,1489,0,1489,0,0,2,0,1,Gd,7,Attchd,RFn,462,TA,0,0,0,0,0,185750,12.132156962580005,2978,41,0,2.0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1
1272,1273,20,70.04995836802665,13526,5,1965,114.0,TA,TA,BLQ,560,0,935,TA,Y,935,0,935,1,0,1,0,1,TA,5,Attchd,Unf,288,TA,180,0,0,0,0,137000,11.827736204810263,1870,41,0,2.0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1
1273,1274,80,124.0,11512,6,1959,84.0,TA,TA,ALQ,719,300,1019,Gd,Y,1357,0,1357,1,0,1,0,1,Ex,5,Basment,RFn,312,TA,0,0,0,0,163,177000,12.083905011555967,2376,2,163,2.0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1
1274,1275,50,53.0,5362,5,1910,0.0,TA,TA,Unf,0,661,661,Ex,Y,661,589,1250,0,0,2,0,1,TA,8,Detchd,Unf,552,TA,242,0,81,0,0,139000,11.842229212112828,1911,4,81,2.0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,2,0,1
1275,1276,90,95.0,11345,5,1948,567.0,TA,TA,Rec,220,708,928,Gd,Y,928,992,1920,0,0,2,0,2,TA,10,Detchd,Unf,400,TA,0,0,0,0,0,137000,11.827736204810263,2848,57,0,2.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1
1276,1277,60,70.04995836802665,12936,6,1972,0.0,TA,Gd,BLQ,593,130,723,TA,Y,735,660,1395,0,1,1,1,1,TA,6,Attchd,Unf,497,TA,294,116,0,0,0,162000,11.99535161421452,2118,37,116,2.0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1
1277,1278,80,70.04995836802665,17871,6,1967,359.0,TA,TA,ALQ,528,1152,1680,Fa,Y,1724,0,1724,1,0,1,1,1,TA,7,Attchd,RFn,480,TA,0,0,0,0,0,197900,12.195517131590657,3404,33,0,2.5,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1
1278,1279,60,75.0,9473,8,2002,103.68526170798899,Gd,TA,GLQ,804,324,1128,Ex,Y,1128,903,2031,1,0,2,1,1,Gd,7,Attchd,RFn,577,TA,0,211,0,0,0,237000,12.375815420117268,3159,6,211,3.5,0,1,1,0,0,1,1,1,0,0,1,1,0,0,2,0,1
1279,1280,50,60.0,7500,4,1920,0.0,TA,TA,Unf,0,698,698,TA,Y,698,430,1128,0,0,1,0,1,TA,6,Detchd,RFn,528,TA,30,0,164,0,0,68400,11.133128103610641,1826,60,164,1.0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0
1280,1281,20,67.0,9808,7,2002,110.0,Gd,TA,GLQ,788,785,1573,Ex,Y,1573,0,1573,1,0,2,0,1,Gd,6,Attchd,RFn,544,TA,0,72,0,0,0,227000,12.332705296463539,3146,7,72,3.0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,2,0,1
1281,1282,20,50.0,8049,7,1990,54.0,TA,TA,ALQ,1053,256,1309,TA,Y,1339,0,1339,1,0,2,0,1,TA,6,Attchd,Fin,484,Gd,0,58,0,0,90,180000,12.100712129872347,2648,16,148,3.0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1
1282,1283,20,61.0,8800,5,1977,0.0,TA,TA,LwQ,532,364,1040,TA,Y,1040,0,1040,0,0,2,0,1,Gd,5,Detchd,Unf,484,TA,0,0,0,0,288,150500,11.921718363171067,2080,1,288,2.0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1
1283,1284,90,94.0,9400,6,1971,0.0,TA,TA,Unf,0,912,912,TA,Y,912,912,1824,0,0,2,2,2,TA,8,None,None,0,None,128,0,0,0,0,139000,11.842229212112828,2736,39,0,3.0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1
1284,1285,50,50.0,9638,6,1919,0.0,TA,TA,Unf,0,804,804,Ex,Y,1699,748,2447,0,0,2,0,1,Gd,10,Detchd,Unf,336,TA,272,0,42,0,116,169000,12.037653993905211,3251,20,158,2.0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,2,0,1
1285,1286,50,50.0,6000,6,1939,0.0,TA,TA,Unf,0,780,780,Ex,Y,825,587,1412,0,0,1,0,1,TA,6,Detchd,Unf,280,TA,45,0,0,0,0,132500,11.794337924408413,2192,59,0,1.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1
1286,1287,20,70.04995836802665,9790,6,1963,451.0,TA,TA,ALQ,569,678,1328,TA,Y,1328,0,1328,1,0,1,1,1,TA,6,Attchd,Unf,528,TA,0,26,0,0,0,143000,11.870599909242044,2656,47,26,2.5,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1
1287,1288,20,70.04995836802665,36500,5,1964,621.0,TA,TA,Rec,812,812,1624,Fa,Y,1582,0,1582,0,1,2,0,1,TA,7,Attchd,Unf,390,TA,168,198,0,0,0,190000,12.154779351142624,3206,42,198,2.5,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1
1288,1289,120,40.0,5664,8,2000,0.0,Gd,TA,GLQ,1158,343,1501,Ex,Y,1659,0,1659,1,0,2,0,1,Ex,5,Attchd,Fin,499,TA,212,59,0,0,0,278000,12.535376392672774,3160,9,59,3.0,0,0,1,1,0,2,1,1,0,0,1,1,1,0,2,0,2
1289,1290,60,86.0,11065,8,2006,788.0,Gd,TA,Unf,0,1085,1085,Ex,Y,1120,850,1970,0,0,2,1,1,Ex,8,BuiltIn,Fin,753,TA,177,74,0,0,0,281000,12.546109948315882,3055,0,74,2.5,3,1,1,1,0,1,1,1,0,0,0,1,1,0,2,1,2
