,Id,LotFrontage,LotArea,LotShape,LandSlope,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,SalePrice_log
1307,1308,60.0,8072,Reg,Gtl,CollgCr,5,5,1994,1995,None,0.0,PConc,746,0,244,990,990,0,0,990,1,0,1,0,3,1,5,0,2000.0,2,480,0,64,0,0,0,0,0,5,2009,138000,11.835008964139341
1308,1309,100.0,12000,Reg,Gtl,OldTown,5,7,1948,2005,None,0.0,CBlock,144,608,172,924,1122,0,0,1122,1,0,1,0,2,1,6,0,1948.0,2,528,0,36,0,0,0,0,0,5,2008,147000,11.898187865760873
1309,1310,70.04995836802665,7153,Reg,Gtl,SawyerW,6,5,1991,1991,BrkFace,88.0,CBlock,1200,0,78,1278,1294,0,0,1294,1,0,2,0,3,1,6,0,1991.0,2,496,112,51,0,0,0,0,0,6,2008,179200,12.096257779522967
1310,1311,100.0,17500,Reg,Gtl,Crawfor,7,8,1959,2002,None,0.0,PConc,1406,0,496,1902,1902,0,0,1902,1,0,2,0,3,1,7,2,1959.0,2,567,0,207,162,0,0,0,0,5,2010,335000,12.721885810807203
1311,1312,68.0,8814,Reg,Gtl,CollgCr,7,5,2005,2007,BrkFace,80.0,PConc,925,0,349,1274,1274,0,0,1274,1,0,2,0,3,1,6,0,2005.0,2,508,264,98,0,0,0,0,0,1,2007,203000,12.220961258023925
1312,1313,70.04995836802665,9572,IR1,Gtl,NoRidge,8,5,1990,1990,BrkFace,336.0,PConc,482,0,971,1453,1453,1357,0,2810,0,0,2,1,4,1,9,1,1990.0,2,750,500,0,0,0,0,0,0,6,2007,302000,12.618182296357007
1313,1314,108.0,14774,IR1,Gtl,NoRidge,9,5,1999,1999,BrkFace,165.0,PConc,0,0,1393,1393,1422,1177,0,2599,0,0,2,1,4,1,10,1,1999.0,3,779,668,30,0,0,0,0,0,5,2010,333168,12.716402146247475
1314,1315,60.0,8190,Reg,Gtl,Edwards,4,6,1954,1954,None,0.0,CBlock,732,0,216,948,948,0,0,948,1,0,1,0,3,1,5,1,1956.0,1,280,0,36,0,0,0,0,0,10,2007,119000,11.686878772093667
1315,1316,85.0,11075,Reg,Gtl,NAmes,6,5,1969,1969,None,0.0,CBlock,500,276,176,952,1092,1020,0,2112,0,0,2,1,4,1,9,2,1969.0,2,576,280,0,0,0,0,0,0,6,2008,206900,12.239990863733635
1316,1317,61.0,10226,IR1,Gtl,CollgCr,8,5,2008,2008,Stone,270.0,PConc,0,0,1622,1622,1630,0,0,1630,1,0,2,0,3,1,8,1,2008.0,3,860,172,42,0,0,0,0,0,1,2009,295493,12.596400426884427
1317,1318,47.0,4230,Reg,Gtl,Somerst,7,5,2006,2007,None,0.0,PConc,0,0,1352,1352,1352,0,0,1352,0,0,2,0,2,1,5,1,2006.0,2,466,0,241,0,0,0,0,0,4,2007,208900,12.249610947544657
1318,1319,70.04995836802665,14781,IR2,Gtl,CollgCr,8,5,2001,2002,BrkFace,178.0,PConc,0,0,1753,1753,1787,0,0,1787,0,0,2,0,3,1,7,1,2001.0,3,748,198,150,0,0,0,0,0,8,2006,275000,12.524526376648708
1319,1320,75.0,10215,Reg,Gtl,Edwards,4,5,1954,1954,BrkFace,132.0,PConc,492,0,372,864,948,0,0,948,0,0,1,0,3,1,5,0,1954.0,1,248,0,0,0,0,0,0,0,2,2007,111000,11.617285480294472
1320,1321,70.0,8400,Reg,Gtl,NAmes,6,3,1957,1957,None,0.0,CBlock,189,661,628,1478,1478,0,0,1478,1,0,1,1,3,1,6,2,1957.0,2,442,114,0,0,0,216,0,0,6,2009,156500,11.960811288962345
1321,1322,70.04995836802665,6627,IR1,Gtl,BrkSide,3,6,1949,1950,None,0.0,CBlock,0,0,0,0,720,0,0,720,0,0,1,0,2,1,4,0,1955.0,1,287,0,0,0,0,0,0,0,7,2008,72500,11.191341840842766
1322,1323,107.0,10186,IR1,Gtl,NoRidge,7,5,1992,1992,None,0.0,PConc,674,0,76,750,1061,862,0,1923,1,0,2,1,3,1,8,1,1992.0,2,564,240,39,0,0,0,0,0,6,2010,190000,12.154779351142624
1323,1324,50.0,5330,Reg,Gtl,BrkSide,4,7,1940,1950,None,0.0,CBlock,280,0,140,420,708,0,0,708,0,0,1,0,2,1,5,0,1940.0,0,0,164,0,0,0,0,0,0,12,2009,82500,11.320553572322773
1324,1325,75.0,9986,Reg,Gtl,Somerst,8,5,2006,2007,BrkFace,428.0,PConc,0,0,1795,1795,1795,0,0,1795,0,0,2,0,2,1,7,1,2007.0,3,895,0,49,0,0,0,0,0,2,2007,147000,11.898187865760873
1325,1326,40.0,3636,Reg,Gtl,IDOTRR,4,4,1922,1950,None,0.0,BrkTil,0,0,796,796,796,0,0,796,0,0,1,0,2,1,5,0,1922.0,0,0,0,0,100,0,0,0,0,1,2008,55000,10.915088464214607
1326,1327,70.0,4270,Reg,Mod,Edwards,3,6,1931,2006,None,0.0,BrkTil,544,0,0,544,774,0,0,774,0,0,1,0,3,1,6,0,1931.0,0,0,0,0,286,0,0,0,0,5,2007,79000,11.27720313144916
1327,1328,60.0,6600,Reg,Gtl,Mitchel,5,9,1982,2008,None,0.0,CBlock,641,0,175,816,816,0,0,816,0,1,1,0,3,1,5,1,1982.0,1,264,0,0,0,0,0,0,0,10,2008,130500,11.779128505744886
1328,1329,60.0,10440,Reg,Gtl,OldTown,6,7,1920,1950,None,0.0,BrkTil,493,0,1017,1510,1584,1208,0,2792,0,0,2,0,5,1,8,2,1920.0,2,520,0,547,0,0,480,0,1150,6,2008,256000,12.4529327234617
1329,1330,63.0,9084,IR1,Gtl,Gilbert,7,5,1998,1998,None,0.0,PConc,0,0,935,935,955,677,0,1632,0,0,2,1,3,1,8,1,1998.0,2,462,0,28,0,0,0,0,0,6,2006,176500,12.081076155355488
1330,1331,85.0,10000,Reg,Gtl,Somerst,8,5,2006,2006,Stone,410.0,PConc,0,0,1588,1588,1588,0,0,1588,0,0,2,0,3,1,7,1,2006.0,3,825,144,45,0,0,0,0,0,12,2007,227000,12.332705296463539
1331,1332,55.0,10780,IR1,Gtl,CollgCr,5,5,1976,1976,None,0.0,CBlock,483,0,428,911,954,0,0,954,0,0,1,0,3,1,6,0,1976.0,2,576,0,0,0,0,0,0,0,7,2006,132500,11.794337924408413
1332,1333,67.0,8877,Reg,Mod,Edwards,4,6,1938,1958,None,0.0,CBlock,690,0,126,816,816,0,0,816,1,0,1,0,2,1,3,1,1958.0,1,288,0,0,0,0,0,0,0,5,2009,100000,11.512925464970229
1333,1334,60.0,7200,Reg,Gtl,IDOTRR,5,6,1938,1995,None,0.0,CBlock,0,0,803,803,803,557,0,1360,0,0,1,1,2,1,6,0,1951.0,1,297,0,65,190,0,0,0,0,7,2006,125500,11.740061037553975
1334,1335,24.0,2368,Reg,Gtl,BrDale,5,6,1970,1970,None,312.0,CBlock,765,0,0,765,765,600,0,1365,0,0,1,1,3,1,7,0,1970.0,2,440,0,36,0,0,0,0,0,5,2009,125000,11.736069016284437
1335,1336,80.0,9650,Reg,Gtl,NWAmes,6,5,1977,1977,BrkFace,360.0,CBlock,686,0,664,1350,1334,0,0,1334,0,1,2,0,2,1,6,1,1977.0,2,630,0,16,0,0,0,0,0,4,2009,167900,12.031123843065632
1336,1337,87.0,9246,IR1,Gtl,NWAmes,5,5,1973,1973,BrkFace,564.0,CBlock,0,0,1656,1656,1656,0,0,1656,0,0,2,0,4,2,8,0,1973.0,2,506,0,211,0,0,0,0,0,11,2008,135000,11.813030057420567
1337,1338,153.0,4118,IR1,Mod,OldTown,4,4,1941,1950,None,0.0,CBlock,0,0,693,693,693,0,0,693,0,0,1,0,2,1,4,0,1941.0,0,0,0,20,0,0,0,0,0,3,2006,52500,10.868568448579715
1338,1339,95.0,13450,IR1,Gtl,CollgCr,7,5,2002,2002,None,0.0,PConc,700,0,216,916,920,941,0,1861,1,0,2,1,3,1,8,0,2002.0,2,492,146,91,0,0,0,0,0,6,2006,200000,12.206072645530174
1339,1340,120.0,9560,IR1,Gtl,CollgCr,5,7,1972,1972,None,0.0,CBlock,360,0,504,864,864,0,0,864,0,0,1,0,3,1,5,0,1972.0,1,288,0,0,0,0,0,0,0,6,2006,128500,11.763684183317412
1340,1341,70.0,8294,Reg,Gtl,NAmes,4,5,1971,1971,None,0.0,CBlock,0,0,858,858,872,0,0,872,0,0,1,0,3,1,5,0,1974.0,4,480,0,0,0,0,0,0,0,6,2007,123000,11.719939634354555
1341,1342,66.0,13695,Reg,Gtl,SawyerW,6,5,2003,2004,None,0.0,PConc,814,0,300,1114,1114,0,0,1114,1,0,1,0,3,1,6,0,2004.0,2,576,0,78,0,0,0,0,0,7,2008,155000,11.951180395901384
1342,1343,70.04995836802665,9375,Reg,Gtl,CollgCr,8,5,2002,2002,BrkFace,149.0,PConc,0,0,1284,1284,1284,885,0,2169,0,0,2,1,3,1,7,1,2002.0,2,647,192,87,0,0,0,0,0,8,2007,228500,12.339291489316397
1343,1344,57.0,7558,Reg,Gtl,Crawfor,6,6,1928,1950,None,0.0,BrkTil,0,0,896,896,1172,741,0,1913,0,0,1,1,3,1,9,1,1929.0,2,342,0,0,0,0,0,0,0,3,2009,177000,12.083905011555967
1344,1345,85.0,11103,IR1,Gtl,CollgCr,7,5,2006,2006,None,0.0,PConc,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,1,2006.0,2,440,0,0,0,0,0,0,0,7,2007,155835,11.956553034172742
1345,1346,50.0,6000,Reg,Gtl,OldTown,4,4,1920,1950,None,0.0,PConc,250,0,710,960,960,0,0,960,0,0,1,0,2,1,5,0,1997.0,1,308,0,0,168,0,0,0,0,7,2007,108500,11.594505451962652
1346,1347,70.04995836802665,20781,IR2,Gtl,NWAmes,7,7,1968,2003,None,0.0,CBlock,297,68,1203,1568,2156,0,0,2156,0,0,2,0,3,1,9,1,1968.0,2,508,0,80,0,290,0,0,0,6,2006,262500,12.478006361013815
1347,1348,93.0,15306,IR1,Gtl,Timber,8,5,2006,2007,Stone,100.0,PConc,80,0,1652,1732,1776,0,0,1776,1,0,2,0,3,1,7,1,2006.0,3,712,0,0,0,0,0,0,0,5,2007,283463,12.554836882168736
1348,1349,70.04995836802665,16196,IR3,Gtl,SawyerW,7,5,1998,1998,None,0.0,PConc,1443,0,39,1482,1494,0,0,1494,1,0,2,0,3,1,5,1,1998.0,2,514,402,25,0,0,0,0,0,8,2007,215000,12.2783933071098
1349,1350,50.0,5250,Reg,Gtl,OldTown,8,5,1872,1987,None,0.0,BrkTil,259,0,425,684,938,1215,205,2358,0,0,2,0,4,1,8,0,1872.0,0,0,0,54,20,0,0,0,0,12,2008,122000,11.711776323715394
1350,1351,91.0,11643,Reg,Gtl,NAmes,5,5,1969,1969,BrkFace,368.0,CBlock,500,0,748,1248,1338,1296,0,2634,1,1,2,2,6,2,12,0,1969.0,4,968,0,0,0,0,0,0,0,8,2009,200000,12.206072645530174
1351,1352,70.0,9247,IR1,Gtl,NAmes,6,6,1962,1962,BrkFace,318.0,CBlock,319,0,539,858,858,858,0,1716,0,0,1,1,4,1,8,1,1962.0,2,490,0,84,0,0,120,0,0,3,2008,171000,12.049418835484797
1352,1353,50.0,6000,Reg,Gtl,BrkSide,6,9,1937,2000,None,0.0,BrkTil,0,0,698,698,786,390,0,1176,0,0,1,0,2,1,4,0,1999.0,2,624,210,0,0,0,0,0,0,7,2009,134900,11.812289042195847
1353,1354,56.0,14720,IR1,Gtl,NoRidge,8,5,1995,1996,BrkFace,579.0,PConc,816,0,1217,2033,2053,1185,0,3238,1,0,2,1,4,1,9,1,1996.0,3,666,283,86,0,0,0,0,0,3,2010,410000,12.92391243868049
1354,1355,70.04995836802665,10316,IR1,Gtl,CollgCr,7,5,2000,2000,None,0.0,PConc,735,0,257,992,992,873,0,1865,1,0,2,1,3,1,7,1,2000.0,3,839,0,184,0,0,0,0,0,6,2008,235000,12.367340793126296
1355,1356,102.0,10192,IR1,Gtl,NWAmes,7,6,1968,1992,BrkFace,143.0,CBlock,0,0,570,570,1222,698,0,1920,0,0,3,0,4,1,8,1,1968.0,2,487,0,98,0,0,0,0,0,9,2006,170000,12.043553716032399
1356,1357,70.04995836802665,9477,Reg,Gtl,NAmes,5,5,1966,1966,BrkFace,65.0,CBlock,340,0,524,864,892,0,0,892,0,0,1,0,3,1,5,0,1966.0,1,264,0,0,0,0,0,0,0,10,2008,110000,11.608235644774552
1357,1358,70.04995836802665,12537,IR1,Gtl,NAmes,5,6,1971,2008,None,0.0,CBlock,734,0,344,1078,1078,0,0,1078,1,0,1,1,3,1,6,1,1971.0,2,500,0,0,0,0,0,0,0,4,2010,149900,11.917723684090689
1358,1359,70.04995836802665,2117,Reg,Gtl,Somerst,6,5,2000,2000,BrkFace,216.0,PConc,378,0,378,756,769,804,0,1573,0,0,2,1,3,1,5,0,2000.0,2,440,0,32,0,0,0,0,0,6,2010,177500,12.086725887897607
1359,1360,129.0,16737,Reg,Gtl,NridgHt,9,5,2004,2005,BrkFace,66.0,PConc,1447,0,533,1980,1980,0,0,1980,1,0,2,0,3,1,8,1,2004.0,3,770,194,45,0,0,0,0,0,9,2006,315000,12.66032791780777
1360,1361,51.0,9842,Reg,Gtl,SWISU,5,6,1921,1998,None,0.0,BrkTil,0,0,612,612,990,1611,0,2601,0,0,3,1,4,1,8,0,1998.0,2,621,183,0,301,0,0,0,0,5,2008,189000,12.14950229404178
1361,1362,124.0,16158,IR1,Mod,StoneBr,7,5,2005,2005,Stone,16.0,PConc,1274,0,256,1530,1530,0,0,1530,1,0,2,0,3,1,7,1,2005.0,2,430,168,36,0,0,0,0,0,6,2009,260000,12.468436909997665
1362,1363,70.04995836802665,12513,IR1,Gtl,NAmes,4,4,1920,2007,None,0.0,BrkTil,0,0,715,715,1281,457,0,1738,0,0,2,0,4,1,7,1,1920.0,1,368,55,0,0,0,0,0,0,6,2009,104900,11.560762794384388
1363,1364,73.0,8499,IR1,Gtl,Gilbert,6,5,2006,2007,None,0.0,PConc,0,0,616,616,616,796,0,1412,0,0,2,1,3,1,6,1,2007.0,2,432,0,36,0,0,0,0,0,3,2007,156932,11.963567869487337
1364,1365,30.0,3180,Reg,Gtl,Somerst,7,5,2005,2005,None,0.0,PConc,0,0,600,600,520,600,80,1200,0,0,2,1,2,1,4,0,2005.0,2,480,0,166,0,0,0,0,0,4,2006,144152,11.87862357740665
1365,1366,70.04995836802665,7500,Reg,Gtl,Somerst,7,5,2000,2000,None,0.0,PConc,533,0,281,814,814,860,0,1674,1,0,2,1,3,1,7,0,2000.0,2,663,0,96,0,0,0,0,0,1,2010,216000,12.283033686666302
1366,1367,68.0,9179,IR1,Gtl,CollgCr,7,5,1999,1999,BrkFace,158.0,PConc,633,0,240,873,882,908,0,1790,1,0,2,1,3,1,7,0,1999.0,2,588,0,88,0,0,0,0,0,6,2008,193000,12.170445467887022
1367,1368,41.0,2665,Reg,Gtl,MeadowV,5,6,1977,1977,None,0.0,PConc,548,173,36,757,925,550,0,1475,0,0,2,0,4,1,6,1,1977.0,1,336,104,26,0,0,0,0,0,7,2006,127000,11.751942365440728
1368,1369,70.04995836802665,4435,Reg,Gtl,CollgCr,6,5,2003,2004,BrkFace,170.0,PConc,685,0,163,848,848,0,0,848,1,0,1,0,1,1,4,0,2003.0,2,420,140,0,0,0,0,0,0,6,2009,144000,11.877568578558138
1369,1370,48.0,10635,IR2,Gtl,CollgCr,8,5,2003,2003,BrkFace,171.0,PConc,370,972,315,1657,1668,0,0,1668,1,0,2,0,3,1,8,1,2003.0,2,502,0,262,0,0,0,0,0,5,2010,232000,12.354492650648448
1370,1371,90.0,5400,Reg,Gtl,OldTown,4,6,1920,1950,None,0.0,PConc,315,105,420,840,840,534,0,1374,0,0,1,0,2,1,6,0,1967.0,1,338,0,0,198,0,0,0,0,10,2009,105000,11.56171562913966
1371,1372,80.0,9600,Reg,Gtl,NAmes,6,6,1955,1996,None,0.0,CBlock,831,0,161,992,1661,0,0,1661,1,0,1,0,3,1,8,1,1955.0,1,377,0,28,0,0,178,0,0,10,2008,165500,12.016726473799254
1372,1373,75.0,9750,Reg,Gtl,CollgCr,7,6,1998,1998,None,0.0,PConc,975,0,133,1108,1108,989,0,2097,1,0,2,1,3,1,8,1,1998.0,2,583,253,170,0,0,0,0,0,6,2006,274300,12.521977676925694
1373,1374,70.04995836802665,11400,Reg,Gtl,NoRidge,10,5,2001,2002,BrkFace,705.0,PConc,1282,0,1351,2633,2633,0,0,2633,1,0,2,1,2,1,8,2,2001.0,3,804,314,140,0,0,0,0,0,3,2007,466500,13.053013299269535
1374,1375,85.0,10625,Reg,Gtl,Somerst,7,5,2005,2005,None,0.0,PConc,0,0,1026,1026,1026,932,0,1958,0,0,2,1,3,1,9,1,2005.0,3,936,154,210,0,0,0,0,0,7,2008,250000,12.429216196844383
1375,1376,89.0,10991,IR1,Gtl,Timber,8,5,2007,2007,BrkFace,80.0,PConc,0,0,1571,1571,1571,0,0,1571,0,0,2,0,3,1,7,1,2007.0,3,722,100,36,0,0,0,0,0,12,2007,239000,12.384218830913648
1376,1377,52.0,6292,Reg,Gtl,SWISU,6,5,1930,1950,None,0.0,BrkTil,384,0,384,768,790,0,0,790,0,0,1,0,2,1,4,0,1925.0,1,160,0,141,0,0,0,0,0,4,2008,91000,11.418614785498987
1377,1378,60.0,10998,Reg,Gtl,Edwards,5,5,1941,1960,None,0.0,CBlock,408,420,156,984,984,620,0,1604,0,0,2,0,3,1,6,0,1977.0,2,660,0,68,0,0,0,0,0,7,2009,117000,11.669929213779893
1378,1379,21.0,1953,Reg,Gtl,BrDale,6,5,1973,1973,BrkFace,408.0,CBlock,309,0,174,483,483,504,0,987,0,0,1,1,2,1,5,0,1973.0,1,264,72,0,0,0,0,0,0,6,2006,83000,11.326595886778735
1379,1380,73.0,9735,Reg,Gtl,Timber,5,5,2006,2007,None,0.0,PConc,0,0,384,384,754,640,0,1394,0,0,2,1,3,1,7,0,2007.0,2,400,100,0,0,0,0,0,0,5,2008,167500,12.028738630247258
1380,1381,45.0,8212,Reg,Gtl,Edwards,3,3,1914,1950,None,0.0,BrkTil,203,0,661,864,864,0,0,864,1,0,1,0,2,1,5,0,1938.0,1,200,0,0,96,0,0,0,0,6,2010,58500,10.976782033219948
1381,1382,70.04995836802665,12925,IR1,Gtl,NAmes,6,7,1970,1970,None,0.0,CBlock,865,0,340,1205,2117,0,0,2117,0,0,2,1,4,1,7,2,1970.0,2,550,0,42,0,0,0,0,0,5,2008,237500,12.377922902456833
1382,1383,60.0,7200,Reg,Gtl,OldTown,7,7,1920,1950,None,0.0,BrkTil,0,0,596,596,998,764,0,1762,1,0,1,1,4,1,8,0,1989.0,2,576,36,0,221,0,0,0,0,10,2006,157000,11.964001084330445
1383,1384,70.04995836802665,25339,Reg,Gtl,Sawyer,5,7,1918,2007,None,0.0,BrkTil,0,0,816,816,1416,0,0,1416,0,0,2,0,3,1,7,0,2007.0,2,576,0,0,112,0,0,0,0,8,2007,112000,11.626254150277232
1384,1385,60.0,9060,Reg,Gtl,Edwards,6,5,1939,1950,None,0.0,BrkTil,204,0,356,560,698,560,0,1258,0,0,1,0,2,1,6,0,1939.0,1,280,0,0,0,0,0,0,0,10,2009,105000,11.56171562913966
1385,1386,40.0,5436,Reg,Gtl,IDOTRR,4,8,1922,2007,None,0.0,BrkTil,735,0,61,796,796,358,0,1154,1,0,1,0,3,1,7,0,1922.0,1,240,0,96,0,0,0,0,0,5,2010,125500,11.740061037553975
1386,1387,80.0,16692,IR1,Gtl,NWAmes,7,5,1978,1978,BrkFace,184.0,CBlock,790,469,133,1392,1392,1392,0,2784,1,0,3,1,5,1,12,2,1978.0,2,564,0,112,0,0,440,519,2000,7,2006,250000,12.429216196844383
1387,1388,60.0,8520,Reg,Gtl,OldTown,6,7,1916,1950,None,0.0,BrkTil,168,546,0,714,1664,862,0,2526,0,0,2,0,5,1,10,1,1916.0,1,216,88,15,0,0,0,0,0,8,2007,136000,11.820410164718188
1388,1389,42.0,14892,IR1,Gtl,Gilbert,9,5,2006,2007,Stone,160.0,PConc,1320,0,426,1746,1746,0,0,1746,1,0,2,0,3,1,7,2,2006.0,3,758,201,39,0,0,0,0,0,10,2009,377500,12.841325847671216
1389,1390,60.0,6000,Reg,Gtl,BrkSide,6,6,1941,1950,None,0.0,BrkTil,375,0,360,735,869,349,0,1218,0,1,1,0,3,1,6,1,2003.0,2,440,0,0,0,0,0,0,0,3,2007,131000,11.782952602183288
1390,1391,70.0,9100,Reg,Gtl,CollgCr,7,5,2000,2000,BrkFace,244.0,PConc,1400,0,125,1525,1525,0,0,1525,1,0,2,0,3,1,6,0,2000.0,2,541,219,36,0,0,0,0,0,9,2006,235000,12.367340793126296
1391,1392,65.0,8944,Reg,Gtl,NAmes,5,5,1967,1967,None,0.0,CBlock,0,0,1584,1584,1584,0,0,1584,0,0,2,0,4,2,8,0,1967.0,3,792,0,152,0,0,0,0,0,4,2009,124000,11.728036844587175
1392,1393,68.0,7838,Reg,Gtl,NAmes,5,5,1967,1967,None,0.0,CBlock,769,0,95,864,900,0,0,900,1,0,1,0,3,1,6,1,1967.0,1,288,175,144,0,0,0,0,0,12,2006,123000,11.719939634354555
1393,1394,60.0,10800,Reg,Gtl,OldTown,6,7,1905,2000,None,0.0,BrkTil,0,0,482,482,1221,691,0,1912,0,0,2,0,3,2,7,1,2003.0,2,672,0,25,212,0,0,0,0,4,2008,163000,12.0015054797889
1394,1395,53.0,4045,Reg,Gtl,Blmngtn,7,5,2006,2006,BrkFace,45.0,PConc,1070,0,286,1356,1500,0,0,1500,1,0,2,0,2,1,6,1,2006.0,3,648,161,20,0,0,0,0,0,10,2006,246578,12.415433652431746
1395,1396,88.0,12665,IR1,Gtl,Timber,8,5,2005,2006,BrkFace,245.0,PConc,0,0,1094,1094,1133,1349,0,2482,0,0,2,1,4,1,9,1,2005.0,3,642,144,39,0,0,0,0,0,2,2007,281213,12.54686766829102
1396,1397,70.04995836802665,57200,IR1,Sev,Timber,5,5,1948,1950,None,0.0,CBlock,353,334,60,747,1687,0,0,1687,1,0,1,0,3,1,7,2,1966.0,2,572,0,0,50,0,0,0,0,6,2010,160000,11.982929094215963
1397,1398,51.0,6120,Reg,Gtl,BrkSide,5,8,1920,2004,None,0.0,BrkTil,0,0,939,939,939,574,0,1513,0,0,1,1,4,1,8,0,1933.0,1,180,24,0,150,0,0,0,0,5,2007,137500,11.831379196088763
1398,1399,60.0,7200,Reg,Gtl,NAmes,5,4,1950,1982,None,0.0,CBlock,180,352,676,1208,1136,768,0,1904,1,0,1,1,3,1,7,0,1950.0,1,240,0,0,168,0,0,0,0,5,2009,138000,11.835008964139341
1399,1400,51.0,6171,Reg,Gtl,SWISU,6,6,1925,1990,None,0.0,BrkTil,264,0,712,976,1160,448,0,1608,0,0,2,1,3,1,7,1,1925.0,1,216,147,16,0,0,0,0,0,10,2009,137450,11.83101549359339
1400,1401,50.0,6000,Reg,Gtl,BrkSide,6,7,1929,1950,None,0.0,BrkTil,0,0,862,862,950,208,0,1158,0,0,1,0,3,1,5,1,1929.0,1,208,0,0,112,0,0,0,0,7,2008,120000,11.695247021764184
1401,1402,62.0,7415,IR1,Gtl,Gilbert,6,5,2004,2004,None,0.0,PConc,759,0,80,839,864,729,0,1593,1,0,2,1,3,1,8,1,2004.0,2,398,100,75,0,0,0,0,0,4,2008,193000,12.170445467887022
1402,1403,64.0,6762,Reg,Gtl,CollgCr,7,5,2006,2006,None,0.0,PConc,0,0,1286,1286,1294,0,0,1294,0,0,2,0,2,1,6,1,2006.0,2,662,168,55,0,0,0,0,0,7,2006,193879,12.174989532116426
1403,1404,49.0,15256,IR1,Gtl,Somerst,8,5,2007,2007,Stone,84.0,PConc,929,0,556,1485,1464,0,0,1464,1,0,2,0,3,1,6,0,2007.0,3,754,168,160,0,0,0,0,0,8,2007,282922,12.552926520261092
1404,1405,60.0,10410,Reg,Gtl,OldTown,3,4,1915,1950,None,0.0,PConc,0,0,672,672,694,520,0,1214,0,0,1,0,3,1,6,0,1998.0,3,936,216,0,160,0,0,0,0,1,2006,105000,11.56171562913966
1405,1406,44.0,3842,IR1,Mod,Crawfor,8,5,2004,2005,Stone,174.0,PConc,1373,0,221,1594,1646,0,0,1646,1,1,2,0,2,1,5,1,2004.0,2,482,128,53,0,0,155,0,0,1,2008,275000,12.524526376648708
1406,1407,70.0,8445,Reg,Gtl,CollgCr,5,7,1972,2007,None,0.0,CBlock,656,0,112,768,768,0,0,768,1,0,1,0,2,1,5,0,1988.0,2,396,58,0,0,0,0,0,0,3,2009,133000,11.79810440720389
1407,1408,70.04995836802665,8780,IR1,Gtl,Mitchel,5,5,1985,1985,None,0.0,CBlock,625,0,208,833,833,0,0,833,1,0,1,0,3,1,5,0,1985.0,0,0,0,0,0,0,0,0,0,3,2009,112000,11.626254150277232
1408,1409,60.0,7740,Reg,Gtl,OldTown,4,7,1910,1950,None,0.0,CBlock,0,0,622,622,741,622,0,1363,0,0,1,0,3,1,6,0,1966.0,2,528,0,0,0,0,168,0,0,6,2010,125500,11.740061037553975
1409,1410,46.0,20544,IR1,Gtl,NWAmes,7,6,1986,1991,BrkFace,123.0,CBlock,0,0,791,791,1236,857,0,2093,0,0,2,1,3,1,7,1,1986.0,2,542,364,63,0,0,0,0,0,11,2008,215000,12.2783933071098
1410,1411,79.0,12420,Reg,Gtl,CollgCr,7,5,2001,2001,None,0.0,PConc,666,0,278,944,944,896,0,1840,1,0,2,1,3,1,6,0,2001.0,2,622,0,45,0,0,0,0,0,6,2009,230000,12.345834587905333
1411,1412,80.0,9600,Reg,Gtl,NAmes,6,8,1950,2005,None,0.0,CBlock,120,0,736,856,1112,556,0,1668,0,0,1,1,3,1,6,0,1950.0,1,271,0,0,0,0,0,0,0,9,2009,140000,11.84939770159144
1412,1413,60.0,7200,Reg,Gtl,NAmes,4,5,1949,1950,None,0.0,Slab,0,0,0,0,1040,0,0,1040,0,0,2,0,2,2,6,0,1956.0,2,420,0,0,0,0,0,0,0,6,2009,90000,11.407564949312402
1413,1414,88.0,10994,IR1,Gtl,SawyerW,8,5,2005,2006,Stone,366.0,PConc,976,0,868,1844,1844,0,0,1844,1,0,2,0,2,1,7,1,2005.0,2,620,165,44,0,0,0,0,0,9,2009,257000,12.456831363877356
1414,1415,64.0,13053,Reg,Gtl,BrkSide,6,7,1923,2000,None,0.0,BrkTil,0,0,833,833,1053,795,0,1848,0,0,1,1,4,1,8,1,1922.0,2,370,0,0,0,0,220,0,0,6,2008,207000,12.240474072247506
1415,1416,51.0,3635,Reg,Gtl,Blmngtn,7,5,2007,2007,BrkFace,130.0,PConc,988,0,398,1386,1569,0,0,1569,0,1,2,0,1,1,7,1,2007.0,3,660,143,20,0,0,0,0,0,5,2009,175900,12.077670930725649
1416,1417,60.0,11340,Reg,Gtl,OldTown,4,6,1885,1950,None,0.0,PConc,0,0,777,777,1246,1044,0,2290,0,0,2,0,4,2,11,0,1971.0,2,560,0,0,114,0,0,0,0,4,2010,122500,11.715866308966918
